Date,GEO Accession,Title,Description,Strain,Medium,Treatment,Genotype,Species,Link
2/18/17,GSE78126,Porphyromonas gingivalis transcriptome in presence or absence of pABA,We report the results of high throughput sequencing on P. gingivalis cells in the presence or absence of 4 aminobenzoate/para-amino benzoic acid (pABA),ATCC 33277,Tryptic soy broth,4 Aminobenzoate/para-amino benzoic acid - pABA,NA,Porphyromonas gingivalis,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE78126
