Date,GEO Accession,Title,Description,Strain,Medium,Treatment,Genotype,Species,Link
2/15/21,GSE147369,Transcriptional of Burkholderia thailandensis E264 and Burkholderia thailandensis BPM,To explore the expression differences between the two strains,"E264, BPM","Sheep Blood Agar, Mueller-Hinton Broth",NA,NA,Burkholderia thailandensis,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE147369
