Date ,GEO Accession ,Title ,Description,Strain,Medium,Treatment ,Genotype,Species,Link
11/21/09,GSE19115,Mapping the Burkholderia cenocepacia niche response via high-throughput sequencing,Transcriptional profiling of RNA-seq data from two Burkholderia species grown under conditions mimicking the cystic fibrosis lung and the soil environment,"AU1054, HI2424","Synthetic CF Sputum, Soil Extract Medium",NA,NA,Burkholderia cenocepacia,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE19115
