Date,GEO Accession,Title,Description,Strain,Medium,Treatment,Genotype,Link
10/25/20,GSE106187,RNA SEQ NTHi modA2,Comparison of RNA expression profiles from NTHi strain 723 strains expressing methyltransferase ModA2 (ON) or not (OFF),723,BHI,NA,Delta-ModA2,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE106187
