Date,GEO Accession,Title,Description,Strain,Medium,Treatment,Genotype,Link
4/13/19,GSE129761,RNA SEQ NTHi modA15,Comparison of RNA expression profiles from NTHi strain 10P129H1 strains expressing methyltransferase ModA15 (ON) or not (OFF).,10P129H1,BHI,NA,Delta-ModA15,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE129761
