Date,GEO Accession,Title,Description,Strain,Medium,Treatment,Genotype,Species,Link
3/30/18,GSE97218,Analysis of differential gene expression in the Streptococcus sanguinis SK36 treated with sub-inhibitory dose of Ampicillin for 3 time periods.,Gene expression profile of the Streptococcus sanguinis SK36 exposed to sub-inhibitory dose (0.125 µg/ml) of Ampicillin for three time periods compared to the untreated strain SK36,SK36,BHI,Ampicillin,NA,Streptococcus sanguinis,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE97218
