Date,GEO Accession,Title,Description,Strain,Medium,Treatment,Genotype,Species,Link
3/8/17,GSE89964,Analysis of differential gene expression in the Streptococcus sanguinis brpT mutant,"Gene expression profile of the Streptococcus sanguinis TetR family transcriptional regulator, brpT, deletion mutant compared to the wild-type strain SK36",SK36,BHI,NA,Delta-brpT,Streptococcus sanguinis,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE89964
