Date,GEO Accession,Title,Description,Strain,Medium,Treatment,Genotype,Species,Link
4/3/18,GSE97357,Analysis of differential gene expression in the Streptococcus sanguinis SK36 treated with heat shock for 3 periods of time,Gene expression profile of the Streptococcus sanguinis SK36 exposed to heat (43 C) for three time periods compared to the untreated strain SK36.,SK36,BHI,Heat Shock,NA,Streptococcus sanguinis,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE97357
