Date ,GEO Accession ,Title ,Description,Strain,Medium,Treatment ,Genotype,Species,Link
6/1/21,GSE167902,RNA sequencing analysis of SczA-deficient Streptococcus agalactiae during Zn intoxication,"Total RNA was isolated from mid-log phase Streptococcus agalactiae cells deficient in SczA (∆sczA strain GU2791), grown in Todd-Hewitt broth (THB) medium supplemented with 0.25 mM Zn and sequenced using Illumina NextSeq500.","GU2791, 874391",Todd-Hewitt broth,Zinc,Delta-sczA,Streptococcus agalactiae,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE167902
