Date,GEO Accession,Title,Description,Strain,Medium,Treatment,Genotype,Species,Link
6/1/19,GSE90021,Analysis of differential gene expression in the Streptococcus sanguinis SSA_0351 mutant,"Gene expression profile of the Streptococcus sanguinis SSA_0351 deletion mutant, ssx_0351, compared to the wild-type strain SK36",SK36,BHI,NA,Delta-ssx_0351,Streptococcus sanguinis,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE90021
