GeneID,X50277,X50278,X50279,X50292,X50293,X50294,X50307,X50308,X50309,X50322,X50323,X50324,X50337,X50338,X50339,X50352,X50353,X50354
EQB41_RS05130,70,69,259,198,31,33,90,33,43,113,66,511,51,507,237,33,47,48
EQB41_RS05135,22,70,144,85,68,60,43,65,48,47,74,196,18,177,64,18,42,35
EQB41_RS05140,94,225,469,267,223,174,162,195,163,156,225,584,60,646,246,47,138,120
EQB41_RS05145,3202,4353,4786,2261,6335,7247,1903,4908,4378,1909,5147,4157,3307,5212,4895,3019,4767,4060
EQB41_RS05150,608,799,843,1438,645,638,1520,727,490,1334,1036,559,807,1245,571,764,1181,935
EQB41_RS00520,142,19345,1180,84,18701,1301,54,5665,1559,101,14120,1802,130,10441,4578,144,6031,2673
EQB41_RS05155,2057,4294,5701,2706,5213,5037,1650,4611,3447,1737,5462,2899,2154,9101,5798,4576,8190,6950
EQB41_RS05160,61,61,69,135,99,93,123,56,71,150,94,74,102,126,73,99,70,64
EQB41_RS05165,4261,3510,6350,4363,4703,4180,3274,4125,3084,3314,5125,2877,3949,6857,3198,5016,5295,4058
EQB41_RS05175,3359,11404,14944,9141,12990,11466,4651,7112,8135,6667,12208,11503,3374,23774,11854,3466,18045,13892
EQB41_RS05180,4371,9737,10973,9656,9172,7354,6216,5461,5886,7508,10402,8316,4480,13194,5541,4585,9554,6752
EQB41_RS05185,6225,3175,3198,3727,4341,4864,5066,3441,3198,4651,3492,3566,5616,5278,4905,6557,3868,4698
EQB41_RS05190,197,226,289,160,324,418,221,156,248,234,359,308,204,484,237,223,226,216
EQB41_RS05195,2715,1887,2697,1522,2325,2455,1144,1565,1494,1222,2028,2078,2478,2343,1748,2940,1938,1705
EQB41_RS05200,1228,1178,1473,1071,1430,1575,643,1011,893,818,1369,1454,1347,1421,1013,1288,1035,1112
EQB41_RS00525,73,15922,1118,67,15174,1073,45,5169,1404,61,12007,1628,109,8893,3292,113,5640,2538
EQB41_RS05205,4395,4166,5825,3819,5306,5431,2623,3581,3475,3160,4615,4762,4766,4930,3532,4705,4127,3231
EQB41_RS05210,4133,3946,4462,4067,4646,4499,3302,3732,3206,3588,4291,3945,3971,5273,3586,4322,3862,3741
EQB41_RS05215,10198,8539,9388,9108,10288,9259,8405,8084,6355,8514,8880,8439,9596,12620,7904,10269,9625,9248
EQB41_RS05220,4403,4578,4951,4758,5460,4833,4284,4489,3384,4417,4851,4142,4306,6090,4117,4786,4887,4450
EQB41_RS05225,14632,15653,16524,17001,18154,15463,14068,13863,10814,15208,15936,14096,14672,19766,12887,16014,16898,14272
EQB41_RS05230,6243,10060,9733,9133,10626,9368,5560,8443,6383,7176,10231,8503,6066,12147,7322,6328,10071,9019
EQB41_RS05235,2287,2323,2694,4056,2825,2344,2372,2079,1731,3107,2434,1765,1925,2945,1618,2271,2609,1791
EQB41_RS05240,4060,25181,58326,8511,13208,14708,3866,15445,13700,4750,28396,24739,3130,14348,12216,3860,10763,20618
EQB41_RS05245,2300,3008,5764,3404,2854,3089,1839,2460,2348,2165,3186,3107,2157,2512,1681,2414,1976,2156
EQB41_RS05250,266,349,554,471,356,381,239,330,268,270,385,327,232,334,233,282,230,250
EQB41_RS00530,46,8540,694,29,8215,570,28,3093,762,24,6388,827,33,4718,1593,50,3216,1406
EQB41_RS05255,1030,88,91,165,111,115,133,69,55,155,104,60,861,373,235,884,283,204
EQB41_RS05260,1085,127,121,247,127,131,137,101,77,160,106,79,1070,418,235,1048,272,254
EQB41_RS05265,70681,4467,6034,59319,7840,10270,55275,5400,5628,45729,5471,6846,67620,10775,11084,62035,7539,9200
EQB41_RS05270,4461,3374,3576,13751,4924,5858,7892,3782,3367,7770,3712,4373,3882,5534,6052,3655,3939,5505
EQB41_RS05275,1880,2157,2178,8223,2626,2784,4750,2125,1816,4570,2343,2354,1652,2894,2586,1421,2058,2756
EQB41_RS05280,2312,3115,3403,11092,3524,3049,6341,2772,2270,6427,3292,2732,1815,3662,2581,1627,2746,2999
EQB41_RS05285,475,538,581,678,523,436,251,400,327,368,507,478,458,665,442,360,454,468
EQB41_RS05290,467,397,414,507,378,281,178,232,241,227,363,268,408,474,264,317,344,398
EQB41_RS05295,36,181,212,79,184,93,21,124,104,47,174,135,36,188,99,39,144,126
EQB41_RS05300,690,1626,1818,1056,1408,934,407,1024,810,647,1616,1346,708,1594,769,738,1148,1138
EQB41_RS00535,43,6216,353,50,6005,420,32,2448,537,53,4934,735,56,3218,1059,57,1510,1245
EQB41_RS05305,216,558,555,398,479,359,126,359,285,237,616,501,281,622,301,267,436,424
EQB41_RS05310,253,205,250,503,169,139,172,140,106,269,236,175,229,224,111,242,173,145
EQB41_RS05315,2195,265,277,3000,218,204,1493,167,141,1538,255,244,2483,233,152,1868,174,166
EQB41_RS05320,4333,394,440,5215,344,327,3043,222,200,2680,348,359,4473,298,259,3250,267,209
EQB41_RS05325,5638,769,801,6668,905,1095,3826,638,550,3352,736,919,6407,2472,2359,5030,1692,2361
EQB41_RS05330,1065,233,203,1042,274,232,505,219,142,509,202,255,1165,554,617,820,406,534
EQB41_RS05335,455,91,75,489,104,103,243,71,58,253,71,100,486,294,335,388,278,309
EQB41_RS05340,376,297,388,1084,464,554,780,286,320,761,343,504,452,219,111,423,111,111
EQB41_RS05345,932,1073,1529,3481,1452,1798,2480,1056,1106,2624,1164,1557,1263,344,372,1009,210,365
EQB41_RS05350,1414,1467,1815,4857,2018,2352,3682,1435,1376,3658,1619,1632,2084,569,600,1615,340,569
EQB41_RS00540,1291,33997,3642,1119,35269,2820,1266,17196,3431,1012,29051,3505,1429,17664,5247,1581,13372,5613
EQB41_RS05355,0,27,34,23,15,16,8,21,13,18,18,16,0,9,4,1,3,3
EQB41_RS05360,2,18,14,21,12,6,5,18,3,13,15,9,1,6,2,3,5,3
EQB41_RS05365,3,54,50,58,22,14,24,41,13,17,40,30,3,24,10,5,17,15
EQB41_RS05370,4,25,14,33,19,9,23,13,9,20,21,3,7,14,13,12,5,12
EQB41_RS05375,210,26,39,154,67,94,88,33,27,127,61,45,208,151,151,229,104,127
EQB41_RS05380,0,11,15,32,9,15,6,8,6,22,9,15,0,0,0,0,0,0
EQB41_RS05385,0,11,6,19,8,7,11,5,6,12,13,8,0,0,0,0,0,0
EQB41_RS05390,0,2,1,18,6,6,9,8,2,20,7,10,0,0,0,0,0,0
EQB41_RS05395,0,9,10,27,15,20,10,6,10,19,10,12,0,0,0,0,0,0
EQB41_RS05400,0,13,11,41,18,20,21,15,10,31,10,18,0,0,0,0,0,0
EQB41_RS00545,99,5862,576,155,7260,910,132,2419,712,135,5167,908,93,2799,925,116,1695,627
EQB41_RS05405,0,43,53,112,54,65,48,43,36,49,45,52,0,0,0,0,0,0
EQB41_RS05410,0,89,73,212,77,117,130,70,53,149,84,68,0,0,0,0,0,0
EQB41_RS05415,14,31,21,76,30,35,43,19,22,25,30,31,8,25,31,14,21,24
EQB41_RS05420,19,54,71,143,67,70,75,65,53,93,60,49,15,31,28,29,25,34
EQB41_RS05425,3,179,348,134,169,209,134,139,169,139,252,233,3,5,2,9,2,13
EQB41_RS05430,2,174,279,133,130,173,94,133,139,113,222,229,5,5,5,12,3,2
EQB41_RS05435,8,325,418,207,216,275,124,207,235,182,312,379,11,14,20,11,12,25
EQB41_RS05440,3965,6856,5159,4509,8525,6766,4250,5186,3380,3981,7335,5734,4549,8605,5188,4337,6475,5383
EQB41_RS05445,14179,30899,24154,17442,35870,30524,15995,24622,18679,15402,32230,24706,17161,33133,20985,14751,25019,18699
EQB41_RS05450,729,1136,1116,1250,1374,1301,676,890,902,725,1183,1269,614,2195,1052,620,1481,861
EQB41_RS00550,4,651,61,14,821,58,18,269,61,28,625,70,9,312,78,7,164,43
EQB41_RS05455,633,704,647,943,802,665,564,474,521,647,680,801,539,1212,615,579,811,574
EQB41_RS05460,596,740,735,835,837,747,565,573,518,573,666,823,459,1305,655,437,864,638
EQB41_RS05465,12846,11092,14412,7979,11167,10266,5821,8061,7391,6185,11727,11443,12886,14762,10363,12518,10547,10494
EQB41_RS05470,12330,8687,10742,7494,8487,7431,6025,6115,5593,5974,8884,8151,13548,11225,8093,10468,7809,8270
EQB41_RS05475,4775,2370,3098,2667,2335,2018,2391,1610,1498,2220,2594,2116,4966,3198,2249,3683,2085,2226
EQB41_RS05480,2920,4559,4815,3338,4631,3908,2540,3240,3122,2852,4528,4218,2780,5290,3501,3032,3745,3435
EQB41_RS05485,2939,5870,5776,3899,5730,4781,2582,3844,3888,3448,5710,5785,3150,6594,4480,2952,4666,4547
EQB41_RS05490,400,703,608,497,678,558,348,442,477,462,663,670,397,798,534,363,568,541
EQB41_RS05495,751,655,646,605,782,665,454,474,534,547,689,648,766,850,579,628,552,473
EQB41_RS05500,15514,5986,6192,7282,7358,6666,6867,4713,4813,6094,6311,6902,24604,8192,5651,16134,5357,5638
EQB41_RS00060,15881,36931,43761,20361,46452,41685,11040,32164,27062,12032,42056,37843,17391,67607,42021,15506,51263,42985
EQB41_RS00555,8,758,56,24,844,101,9,300,76,17,650,131,10,368,110,6,188,72
EQB41_RS05505,2153,737,749,764,846,955,698,560,526,667,666,946,3573,1478,965,2375,949,1019
EQB41_RS05510,9820,11420,13998,8913,12520,10713,6301,7817,7886,8180,11338,12835,9031,14193,9979,9906,9811,11641
EQB41_RS05515,2519,5032,4999,3033,4979,4322,2046,3167,3442,2706,4965,4938,2793,5540,3938,2234,3743,4492
EQB41_RS05520,5724,11836,12063,7573,12085,9629,4646,7373,7467,6483,11956,11933,5737,13327,9281,5002,9461,10217
EQB41_RS05525,3747,7824,8667,5503,8862,7090,3463,5599,5347,4487,8607,7621,3970,9698,6826,3438,6982,7153
EQB41_RS05530,26,118,97,54,120,101,18,90,116,27,154,122,33,96,131,27,82,96
EQB41_RS05535,121,616,502,246,532,458,75,435,398,98,566,683,150,297,297,140,185,299
EQB41_RS05540,16,377,276,156,303,244,38,205,234,91,330,372,12,36,65,12,25,38
EQB41_RS05545,79,424,6390,255,509,4433,170,295,3996,190,464,7830,102,273,4777,223,208,4352
EQB41_RS05550,154,576,8796,357,625,6261,165,388,5570,199,613,10886,120,344,7077,204,263,6046
EQB41_RS00560,44,4141,451,74,4679,563,64,1942,551,83,3621,609,47,1603,631,41,1185,300
EQB41_RS05555,273,1173,17481,650,1301,13820,312,779,11138,338,1225,22676,272,588,13799,245,441,11718
EQB41_RS05560,379,1582,25034,834,1654,19914,362,1126,15689,456,1671,30155,434,848,21142,373,675,16703
EQB41_RS05565,0,1114,12612,708,1199,11358,353,844,8360,408,1123,15509,0,0,0,0,0,0
EQB41_RS05570,124,106,1767,82,116,1310,33,85,1044,69,147,2033,131,96,488,113,119,668
EQB41_RS05575,72,46,688,25,45,540,11,38,343,18,42,709,69,47,266,54,43,242
EQB41_RS05580,122,213,5012,211,223,4306,71,169,2446,110,237,4632,106,72,405,81,72,547
EQB41_RS05585,135,277,4987,197,233,4106,68,193,2182,102,276,4166,160,106,620,102,110,822
EQB41_RS05590,26,54,625,43,50,711,13,32,399,28,55,670,17,13,54,26,12,90
EQB41_RS05595,782,1839,5136,1186,1973,4150,560,1426,3139,769,1920,3152,806,3232,3851,1035,2700,4198
EQB41_RS05600,30375,20851,30147,26936,26265,20125,17930,15932,14876,22179,35215,32473,32555,28890,19832,28486,22244,18092
EQB41_RS00565,101,12077,1461,233,12447,1661,202,5785,1601,207,10102,1754,90,4282,1605,110,2967,845
EQB41_RS05605,40790,46668,60382,45164,64039,46307,26136,36150,33048,37193,83376,80355,42088,67189,50151,42850,53377,42059
EQB41_RS05610,5856,4799,6044,5720,6164,4589,3321,3866,3348,4818,9141,8159,4957,9513,5971,5969,7655,5188
EQB41_RS05615,8064,10950,14411,4650,14857,16257,3316,10506,10422,3255,11971,11729,8214,19057,16103,8053,15064,13407
EQB41_RS05620,26055,56979,90505,22357,81786,89660,15181,61022,61756,16388,69106,67799,27234,90543,85054,25507,77588,71642
EQB41_RS05625,6837,3527,56098,8695,3432,3855,9332,2124,6323,8457,9049,105845,6380,23450,17558,5050,2780,3816
EQB41_RS05630,3844,157,1626,691,167,170,645,121,172,577,218,5877,3857,12904,7310,2932,4206,3207
EQB41_RS05635,17,2,31,9,2,3,12,1,1,9,3,86,8,48,15,15,16,10
EQB41_RS05640,4234,687,910,4515,1221,1773,4676,691,970,3828,748,1285,4177,855,1213,3567,679,1054
EQB41_RS05645,1061,337,332,1633,489,728,1584,309,381,1481,362,479,1431,361,498,1171,195,450
EQB41_RS05650,834,791,689,861,1055,1096,803,597,812,965,785,1082,966,1134,1048,783,664,948
EQB41_RS00570,182,4293,857,261,4203,875,182,2024,708,232,3518,984,236,2153,896,256,1424,573
EQB41_RS05655,481,606,426,511,709,667,526,442,474,551,571,701,636,799,717,474,458,609
EQB41_RS05660,1562,2282,1709,1630,2591,2292,1616,1539,1859,1859,2149,2592,2027,2617,2489,1448,1780,2115
EQB41_RS05665,213,353,264,229,411,357,257,285,257,260,347,378,261,428,389,193,270,364
EQB41_RS05670,1436,3184,2447,1867,3537,3016,1766,2296,2490,1997,2950,3379,2000,3481,3253,1331,2390,2902
EQB41_RS05675,1989,3002,3624,1648,4217,4438,1120,2409,2969,1454,3429,2767,1683,3850,3730,2124,2766,3148
EQB41_RS05680,2924,3731,3869,2156,4397,5030,1778,2703,3401,1946,3604,2956,2386,4305,4925,2695,3347,4263
EQB41_RS05685,2215,5176,5194,2523,5711,6731,1720,3443,4434,2086,4613,3902,1727,5025,5659,1980,4004,5610
EQB41_RS05690,4825,9705,9670,4133,10418,12551,2829,7046,8052,3271,7989,7298,3240,7852,7553,3585,6974,9890
EQB41_RS05695,2340,6451,6389,2494,6957,8309,1628,4857,5124,1930,5290,5659,1608,5000,3920,1591,4884,6845
EQB41_RS05700,2582,1025,949,1450,840,809,947,616,656,1357,740,738,2112,971,604,2455,780,991
EQB41_RS00575,1296,33336,8677,1668,36578,8065,1338,19829,6877,1480,30113,8686,1468,19383,7566,1395,14677,6001
EQB41_RS05705,0,119,134,123,138,137,78,101,75,90,108,122,0,0,0,0,0,0
EQB41_RS05710,0,566,523,520,665,729,337,546,474,390,652,592,0,0,0,0,0,0
EQB41_RS05715,0,341,376,311,383,461,222,252,266,234,299,403,0,0,0,0,0,0
EQB41_RS05720,0,184,211,241,250,290,171,174,169,146,175,172,0,0,0,0,0,0
EQB41_RS05725,0,151,99,299,131,192,182,93,92,193,128,137,0,0,0,0,0,0
EQB41_RS05730,17,56,76,61,80,98,35,57,63,69,87,88,34,40,20,24,26,41
EQB41_RS05735,1619,8028,9097,4517,8742,7840,2499,6269,5720,3610,8596,8127,1723,11016,8925,1946,8905,8877
EQB41_RS05740,740,3632,3713,2201,3716,3566,1323,2634,2703,1815,3777,3600,808,3885,3196,991,2897,2993
EQB41_RS05745,976,3972,4080,2504,4190,3911,1408,2796,2882,2065,4165,4238,1047,4210,3347,1274,3137,3395
EQB41_RS05750,0,5670,5932,3732,6202,6011,2304,4459,4203,3027,6106,5851,0,0,0,0,0,0
EQB41_RS00580,11662,1560,1371,7766,1491,1067,7410,1044,776,6882,1391,1190,12807,1995,941,10782,1513,684
EQB41_RS05755,0,20,19,26,15,10,29,29,15,28,25,19,0,0,0,0,0,0
EQB41_RS05760,0,27,16,47,14,16,29,6,17,25,21,14,0,0,0,0,0,0
EQB41_RS05765,0,17,16,89,22,20,23,17,17,39,17,18,0,0,0,0,0,0
EQB41_RS05770,0,4,5,13,1,5,7,3,2,6,1,4,0,0,0,0,0,0
EQB41_RS05775,0,2,3,22,3,5,9,2,3,12,9,8,0,0,0,0,0,0
EQB41_RS05780,0,140,143,545,200,186,231,156,101,268,149,214,0,0,1,0,0,0
EQB41_RS05785,0,328,295,1134,410,402,572,308,246,649,398,462,0,0,0,0,0,0
EQB41_RS05790,0,1186,1470,5207,1741,1553,2543,1322,1220,2917,1664,1835,0,0,0,0,0,0
EQB41_RS05795,1,343,386,1742,545,478,805,452,379,997,528,514,0,0,0,0,0,0
EQB41_RS05800,76,172,237,590,220,271,407,181,192,454,204,248,86,23,27,82,21,29
EQB41_RS00585,42882,16774,20710,30247,19265,16498,18272,12625,9256,20271,16381,12869,42003,46726,28536,44766,39211,25355
EQB41_RS05805,0,44,32,174,53,63,108,55,36,101,63,65,0,0,0,0,0,0
EQB41_RS05810,0,9,3,9,5,2,0,7,5,5,9,7,0,0,0,0,0,0
EQB41_RS05815,0,8,6,5,7,6,16,121,51,10,82,34,0,0,0,0,0,0
EQB41_RS05820,0,7,2,3,2,4,4,55,24,5,37,20,0,0,0,0,0,0
EQB41_RS05825,0,13,19,13,12,4,15,65,40,5,57,28,0,0,0,0,0,0
EQB41_RS05830,0,6,12,8,10,6,3,27,14,5,29,22,0,0,0,0,0,0
EQB41_RS05835,0,155,34,15,98,59,6,3686,3233,5,2268,265,0,0,0,0,0,0
EQB41_RS05840,0,613,274,71,320,277,39,14272,11632,33,7668,1225,0,0,0,0,0,0
EQB41_RS05845,0,660,320,84,360,273,55,16072,13203,55,8712,1340,0,0,0,0,0,0
EQB41_RS05850,1,2040,1096,307,1002,473,78,60159,44372,107,35373,3550,0,0,0,0,0,0
EQB41_RS00590,69,122,703,135,140,516,105,75,510,114,127,1133,91,241,475,80,118,366
EQB41_RS05855,0,38,26,18,21,8,9,681,305,8,646,27,0,0,0,0,0,0
EQB41_RS05860,21,47,58,143,45,55,82,507,271,96,536,49,9,1,0,12,0,0
EQB41_RS05865,1,19,22,57,8,26,25,124,71,49,137,22,0,0,0,0,1,0
EQB41_RS05870,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0
EQB41_RS05875,0,1,1,5,1,0,1,1,1,5,2,1,0,0,0,0,0,0
EQB41_RS05880,0,0,1,3,0,1,0,2,0,6,1,1,0,0,0,0,0,0
EQB41_RS05885,0,7,4,20,4,1,6,2,4,10,5,8,0,0,0,0,0,0
EQB41_RS05890,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0
EQB41_RS05895,0,9,15,22,10,10,6,10,6,19,10,10,0,0,0,0,0,0
EQB41_RS05900,0,2,2,4,5,4,5,4,1,7,4,2,0,0,0,0,0,0
EQB41_RS00595,28,38,164,58,39,192,37,18,157,34,23,344,28,31,115,24,25,74
EQB41_RS05905,0,3,1,7,3,10,2,4,4,8,6,5,0,0,0,0,0,0
EQB41_RS05910,0,4,2,10,6,6,1,3,0,3,5,2,0,0,0,0,0,0
EQB41_RS05915,0,28,40,64,43,47,32,17,22,47,43,45,0,0,0,0,0,0
EQB41_RS05920,2,8,9,22,12,8,10,3,15,18,6,12,4,28,19,7,15,23
EQB41_RS05925,0,5,3,6,3,2,1,0,2,1,3,1,0,0,0,0,0,0
EQB41_RS05930,0,1,1,5,2,1,2,3,1,3,0,2,0,0,0,0,0,0
EQB41_RS05935,0,6,4,24,14,3,31,4,11,10,9,9,0,0,0,0,0,0
EQB41_RS05940,0,228,393,2198,309,307,1682,208,188,1581,259,271,0,0,0,0,0,0
EQB41_RS05945,0,30,48,383,34,33,257,25,17,276,26,31,0,0,0,0,0,0
EQB41_RS05950,0,13,14,42,11,8,17,6,3,11,10,13,0,0,0,0,0,0
EQB41_RS00600,85,49,351,174,68,468,100,35,360,107,37,754,69,57,221,33,52,167
EQB41_RS05955,0,5,4,6,3,0,1,6,2,1,3,5,0,0,0,0,0,0
EQB41_RS05960,0,26,20,11,16,17,2,12,18,4,21,33,0,0,0,0,0,0
EQB41_RS05965,0,9,9,2,10,2,0,6,4,3,12,9,0,0,0,0,0,0
EQB41_RS05970,0,12,19,7,13,11,0,11,6,2,13,10,0,0,0,0,0,0
EQB41_RS05975,0,2,4,7,6,2,0,3,5,2,2,4,0,0,0,0,0,0
EQB41_RS05980,0,339,422,315,388,450,293,286,326,296,323,459,0,0,0,0,0,0
EQB41_RS05985,0,46,51,22,76,122,50,54,63,39,100,91,0,0,0,0,0,0
EQB41_RS05990,1,288,260,204,291,269,105,259,258,177,316,380,0,0,0,1,0,0
EQB41_RS05995,0,227,206,224,194,195,109,172,172,199,269,257,0,0,0,0,0,0
EQB41_RS06000,0,25,17,21,28,16,6,16,18,27,26,29,0,0,0,0,0,0
EQB41_RS00065,5,20,12,26,18,17,13,254,269,12,131,35,7,3,0,2,2,0
EQB41_RS00605,126,93,733,218,118,873,166,48,678,153,66,1321,93,88,407,60,67,241
EQB41_RS06005,0,80,49,78,53,49,41,290,227,40,280,191,0,0,0,0,0,0
EQB41_RS06010,0,32,16,23,15,10,9,88,74,19,76,57,0,0,0,0,0,0
EQB41_RS06015,0,192,110,148,104,98,119,903,709,172,740,531,0,1,0,0,0,0
EQB41_RS06020,0,50,22,53,36,21,39,273,229,39,196,94,0,0,0,0,0,0
EQB41_RS06025,0,25,24,32,15,7,15,173,139,31,136,100,0,0,0,0,0,0
EQB41_RS06030,0,262,307,1015,327,380,671,205,183,1038,303,242,0,0,0,0,0,0
EQB41_RS06035,0,181,267,514,238,232,357,144,127,477,208,191,0,0,0,0,0,0
EQB41_RS06040,2,9,3,17,12,7,15,6,11,28,10,10,4,12,3,5,14,10
EQB41_RS06045,0,2,7,8,3,4,1,5,3,6,5,3,1,7,1,3,4,4
EQB41_RS06050,2,4,6,13,2,4,8,6,5,4,7,5,1,13,9,2,8,5
EQB41_RS00610,53,42,429,109,57,489,93,34,362,76,35,672,63,30,211,29,38,146
EQB41_RS06055,1,2,10,17,6,4,13,4,2,12,5,8,0,1,2,0,2,1
EQB41_RS06060,0,24,22,54,19,21,33,18,14,45,27,17,0,0,0,0,0,0
EQB41_RS06065,0,8,12,27,6,8,6,6,6,17,14,10,0,0,0,0,0,0
EQB41_RS06070,3,4,1,8,4,1,3,1,2,4,2,1,1,17,22,3,18,9
EQB41_RS06075,3318,19199,31740,2707,18482,27860,2166,13349,22515,2016,19093,32873,2829,9431,8548,2122,5862,8937
EQB41_RS06080,453,8256,8765,1431,9282,10682,955,5545,8245,1060,8640,12512,487,4825,5823,464,3667,5518
EQB41_RS06085,1000,2758,2583,1730,2720,2444,1896,2054,2009,1884,2732,2760,1288,2389,1886,829,1660,1874
EQB41_RS06090,3855,6881,6599,5134,7285,6511,5738,5176,5311,5713,7193,6880,4689,6510,5419,3292,4660,5045
EQB41_RS06095,4184,4889,5371,4477,5637,5016,5196,3800,4064,5130,5618,5338,4907,4945,3659,3862,3409,3433
EQB41_RS06100,2,6,1,14,0,1,4,4,0,3,0,1,4,4,2,3,2,3
EQB41_RS00615,198,182,1828,329,205,1647,281,120,1216,206,116,2345,135,155,793,79,154,598
EQB41_RS06105,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0
EQB41_RS06110,662,435,948,1095,573,1009,1082,360,510,1167,398,965,670,562,480,596,474,550
EQB41_RS06115,134,52,68,120,79,64,48,54,39,84,55,69,138,345,287,116,277,244
EQB41_RS06120,27163,75461,85320,22340,117440,94006,21182,96134,70015,21235,100698,78101,31883,103095,70280,26124,87079,40952
EQB41_RS06125,295,369,522,367,482,341,263,373,364,317,539,597,279,619,587,223,465,477
EQB41_RS06130,454,149,251,426,218,199,437,160,210,402,172,279,500,239,250,413,165,197
EQB41_RS06135,302,76,98,296,104,91,294,44,82,307,61,137,322,81,88,204,63,80
EQB41_RS06140,4283,1076,1560,3237,1216,1464,4358,925,1197,3641,1052,1559,4449,1368,1940,3584,997,1644
EQB41_RS06145,4325,804,867,2533,884,930,3592,616,712,3100,682,1176,4697,941,1348,3359,683,1157
EQB41_RS06150,4170,686,530,2064,703,590,3229,397,525,2743,575,884,4600,783,1120,3415,513,806
EQB41_RS00620,71,97,1251,157,121,971,108,73,703,97,83,1361,36,97,478,19,78,359
EQB41_RS06155,6655,498,357,2518,552,471,4199,292,398,3489,473,645,7430,594,842,4925,390,600
EQB41_RS06160,3,1,1,11,2,0,28,1,2,21,3,1,27,0,0,12,0,0
EQB41_RS06165,210715,20748,9123,392779,33517,14452,363392,30715,7916,267381,26060,8672,217128,7464,1761,186179,4494,1105
