GeneID,X51146,X51147,X51148,X51149,X51150,X51151,X51152,X51153,X51154,X51155,X51156,X51157
EW025_RS02040,7,68,34,175,15,13,11,18,57,96,10,15
EW025_RS02045,816,2288,2117,3386,1671,2259,25542,11637,19945,6125,22439,11149
EW025_RS02050,3512,15343,23045,10234,12592,17747,33099,13498,18914,20780,53322,16089
EW025_RS02055,2016,958,1020,1280,1453,756,49,30,121,189,89,89
EW025_RS02060,637,1852,994,3714,589,468,71,345,1507,2060,194,321
EW025_RS02065,35751,29740,25237,23874,26905,15090,4854,13033,8755,12672,1810,1856
EW025_RS02070,248,707,433,1462,269,244,138,285,670,1096,205,260
EW025_RS02075,99,396,198,869,99,107,63,144,434,640,104,144
EW025_RS02080,484,1434,953,2533,552,585,593,697,1415,2510,626,720
EW025_RS02085,1,25,12,73,6,8,4,16,38,68,7,15
EW025_RS02090,1818,2490,1812,1890,876,1147,2079,2707,1930,2479,2475,1720
EW025_RS02095,154,704,396,1361,116,102,18,98,543,770,70,118
EW025_RS02100,10,74,18,214,13,6,1,14,57,90,8,13
EW025_RS02105,488,837,377,1084,448,397,212,293,541,834,161,227
EW025_RS02110,327,1350,492,2495,301,285,244,318,1101,1495,330,342
EW025_RS02115,51,261,109,395,60,59,6,49,214,240,34,36
EW025_RS02120,508,3278,1395,4782,597,578,34,382,2028,2423,313,381
EW025_RS02125,1050,1987,934,2461,521,433,97,236,788,1196,242,248
EW025_RS02130,1941,1239,1217,1339,1947,1819,443,293,450,549,412,502
EW025_RS02135,3780,3537,2931,3014,4246,4248,877,923,1315,2223,848,1170
EW025_RS02140,5468,7036,6097,5545,7145,7217,3457,4395,4149,8249,2371,3214
EW025_RS02145,1054,1797,1337,2829,1055,1054,517,655,1476,2484,464,592
EW025_RS02150,9546,9538,7186,8399,7012,8453,1372,2209,2228,3770,1302,1380
EW025_RS02155,5347,6485,5611,4664,5250,4864,1405,3095,2481,4567,836,1048
EW025_RS02160,1765,2647,2164,2118,2045,1756,475,1161,1203,2091,336,391
EW025_RS02165,8326,10088,10921,6630,8674,7856,3513,6257,5537,9942,1986,2337
EW025_RS02170,6202,9245,9684,6215,7462,6167,2966,5644,5392,9694,1797,2168
EW025_RS02175,21196,15045,11892,12072,11747,15778,9209,3965,3805,2607,19194,25715
EW025_RS02180,15385,8388,9214,5309,14412,11237,1663,540,1050,1230,1941,2443
EW025_RS02185,3756,2056,1778,1969,3117,2248,136,125,503,706,219,305
EW025_RS02190,3507,2486,1968,3334,3751,2547,139,224,1121,1308,281,417
EW025_RS02195,3715,3952,3387,5350,3744,3313,1474,1524,1657,1731,1290,1439
EW025_RS02200,1070,6827,4319,9347,1946,3290,4129,6408,8040,11782,1630,1638
EW025_RS02205,1089,1117,1002,1873,1006,854,103,158,403,615,557,516
EW025_RS02210,4951,4940,5421,4190,3802,4867,891,922,875,1210,403,511
EW025_RS02215,10746,8498,10130,6808,8239,7299,1949,3526,1990,2253,855,965
EW025_RS02220,13658,8256,6688,6753,6525,6394,1331,2868,2330,2456,2004,2077
EW025_RS02225,14474,10375,8146,8761,8475,7569,4246,10120,5300,4794,3496,2983
EW025_RS02230,7158,6532,4325,7008,3834,3830,261,883,1609,2256,667,900
EW025_RS02235,1778,1360,1445,1965,1739,1288,344,598,764,1181,386,568
EW025_RS02240,792,1598,1545,1200,1317,1360,487,1967,1161,1801,295,418
EW025_RS02245,33041,22383,19538,27639,22161,20930,7221,14577,8893,14960,2410,3072
EW025_RS02250,17082,26929,38230,15868,25415,30791,24134,20712,16948,28006,31533,22287
EW025_RS02255,3142,3346,2776,3896,3513,4187,1730,1563,1614,1900,1885,2429
EW025_RS02260,1858,2881,2020,2609,2225,2643,1024,1164,1074,1466,1193,1334
EW025_RS02265,2309,2497,2096,2288,1878,2342,727,946,758,1066,957,1033
EW025_RS02270,1094,1061,1220,1040,809,969,336,482,442,559,462,404
EW025_RS02275,2983,4861,5718,3449,3033,3556,1513,2788,2021,2635,2074,1748
EW025_RS02280,1537,2535,3392,1626,1436,1865,846,1529,1000,1501,902,726
EW025_RS02285,19,270,111,614,45,53,3,52,359,432,54,45
EW025_RS02290,148,359,177,597,217,186,41,63,247,424,75,105
EW025_RS02295,109,686,276,1383,209,157,41,140,861,1051,137,156
EW025_RS02300,220,703,316,1386,288,233,76,206,700,813,207,228
EW025_RS02305,47,595,196,1264,84,64,16,111,650,822,86,104
EW025_RS02310,13,195,70,523,31,26,9,48,282,305,35,41
EW025_RS02315,2,123,55,236,20,18,0,25,107,132,18,18
EW025_RS02320,20,209,67,419,45,37,13,42,213,287,50,58
EW025_RS02325,75,607,296,1196,99,102,84,220,653,919,151,147
EW025_RS02330,21,301,124,562,54,38,51,97,340,495,55,77
EW025_RS02335,28,888,311,2044,97,107,101,240,1077,1380,163,228
EW025_RS02340,18,464,148,1041,52,57,60,88,483,626,66,90
EW025_RS02345,7,43,15,121,9,10,9,8,41,55,5,13
EW025_RS02350,195,1930,777,4401,308,395,62,438,2045,2733,206,369
EW025_RS02355,245,1236,736,2222,390,452,404,754,1313,1917,315,397
EW025_RS02360,221,907,651,1482,272,419,545,795,1036,1661,288,330
EW025_RS02365,9140,13155,13942,7417,8784,12722,14851,11907,9214,10956,14654,11114
EW025_RS02370,3398,4845,4749,4984,2907,3543,1399,1654,2823,3967,1552,1516
EW025_RS02375,205,555,399,610,206,316,62,109,268,362,86,100
EW025_RS02380,5550,3955,2875,4250,2777,2918,1523,615,736,715,1850,2500
EW025_RS02385,17118,16203,13473,11198,10634,10541,4593,11023,7121,6055,7613,9845
EW025_RS02390,2959,3215,2576,2194,2332,2241,943,2922,1904,1546,1131,1653
EW025_RS02395,2628,3572,3144,2954,2102,2515,1313,4728,3741,3104,1141,2009
EW025_RS02400,11945,13437,13014,8717,11954,9314,897,2772,1542,2842,831,1219
EW025_RS02405,14364,13901,11788,11082,14194,9909,739,2037,1633,2627,953,1011
EW025_RS02410,8996,6759,5779,7026,8722,5333,243,613,876,1313,461,528
EW025_RS02415,1384,3542,2516,6498,2320,1677,207,787,2130,3228,460,746
EW025_RS02420,4465,6282,7738,4338,4518,6486,21612,15766,14078,23212,10469,14458
EW025_RS02425,5013,7634,9739,4550,5489,9076,36872,26206,23071,35916,16109,22318
EW025_RS02430,6579,8168,8340,6908,6331,11517,23177,21999,15339,21467,10416,19309
EW025_RS02435,1363,1566,1656,1969,1292,1554,3863,7405,5726,8350,3353,4653
EW025_RS02440,24154,28419,19372,24590,21070,19315,609,1041,1677,2573,1756,1431
EW025_RS02445,9238,15997,15934,9637,7778,9583,3755,9264,7124,8748,2133,2448
EW025_RS02450,3689,5470,4550,5693,3028,3061,6979,6113,6389,9474,2477,1904
EW025_RS02455,99,719,374,1754,155,125,151,302,850,1293,121,194
EW025_RS02460,89,858,327,1938,158,139,145,271,984,1483,157,222
EW025_RS02465,171,1462,668,3386,202,226,205,509,1784,2483,227,381
EW025_RS02470,6,187,68,404,18,19,7,30,229,271,22,44
EW025_RS02475,112,1302,525,2474,200,176,38,287,1285,1787,157,255
EW025_RS02480,123,1122,471,2428,180,145,74,232,1045,1509,136,210
EW025_RS02485,1555,2166,2218,2184,2136,1740,824,1283,1286,1896,1100,817
EW025_RS02490,4979,5436,5407,4285,4195,4816,2793,3319,2942,2963,2960,2880
EW025_RS02495,13927,17265,17774,11702,13270,13825,7197,9004,7847,9131,7971,6125
EW025_RS02500,4671,6131,6577,4650,3964,4724,2539,2128,2347,3088,2563,2280
EW025_RS02505,136,1093,462,2560,225,262,38,222,1031,1421,118,244
EW025_RS02510,689,3179,2445,5724,1114,1317,690,2777,3804,4613,609,1281
EW025_RS02515,435,1366,754,2392,803,402,543,2159,2160,1858,523,385
EW025_RS02520,6,34,16,70,15,8,0,3,28,34,5,8
EW025_RS02525,64,924,347,1609,165,151,9,287,1384,1231,184,189
EW025_RS02530,43,720,223,1327,121,95,10,170,768,797,93,106
EW025_RS02535,98,1105,378,2479,177,132,49,284,1478,1470,164,164
EW025_RS02540,162,952,394,1771,188,174,55,252,1031,1210,153,151
EW025_RS02545,320,1509,637,2901,447,359,76,364,1668,1753,223,216
EW025_RS02550,276,777,371,1343,355,281,46,193,640,790,104,117
EW025_RS02555,262,1499,593,2656,428,350,42,321,1921,1981,242,260
EW025_RS02560,119,448,192,961,141,135,33,119,504,628,86,103
EW025_RS02565,452,1010,602,1489,567,466,95,238,657,1227,244,215
EW025_RS02570,475,1452,755,2201,729,513,151,476,1296,2043,447,496
EW025_RS02575,6,82,21,242,11,6,2,8,80,106,5,11
EW025_RS02580,120,461,167,986,88,93,18,92,454,538,136,101
EW025_RS02585,32,390,161,932,64,46,19,63,490,567,111,105
EW025_RS02590,2,22,14,53,12,3,5,3,38,37,8,7
EW025_RS02595,77,607,219,1289,107,102,27,103,619,773,139,141
EW025_RS02600,1771,2043,1827,2148,1837,1730,113,147,546,703,174,204
EW025_RS02605,2803,2649,2932,2204,2531,2113,203,304,303,386,228,179
EW025_RS02610,3087,3069,3041,2852,2577,2125,239,411,653,879,258,254
EW025_RS02615,99,321,135,623,75,73,17,58,349,387,79,87
EW025_RS02620,91,464,195,780,100,69,16,88,431,562,98,111
EW025_RS02625,719,940,572,1370,731,823,246,344,738,744,394,522
EW025_RS02630,1674,2381,1273,3496,1184,1557,372,660,1985,2011,843,1024
EW025_RS02635,2409,3493,2097,4056,1926,2375,574,1060,2346,2387,1158,1286
EW025_RS02640,2723,3730,2407,4061,1929,2312,930,881,2514,2630,1248,1332
EW025_RS02645,859,1150,847,1570,733,798,326,309,724,811,345,435
EW025_RS02650,1863,3735,2574,4468,2122,2502,652,1165,2484,2630,1458,1599
EW025_RS02655,1155,1792,1616,2284,1090,935,197,235,959,1122,341,365
EW025_RS02660,3933,2892,2331,3081,3186,2382,1847,1603,1549,2518,1393,1357
EW025_RS02665,4695,4867,3524,5463,4155,2951,3381,3271,3899,6505,2485,2095
EW025_RS02670,15651,15391,13616,13762,13551,10201,20918,22463,19547,35651,14027,11153
EW025_RS02675,451,1804,1120,3606,519,642,549,1408,2214,2919,295,565
EW025_RS02680,246,670,367,1360,243,305,93,282,612,792,177,263
EW025_RS02685,743,1725,1057,2918,650,901,538,788,1613,2084,556,603
EW025_RS02690,963,1904,1127,2948,734,1031,545,739,1651,2234,650,636
EW025_RS02695,4522,6185,4928,5202,3505,7008,662,1161,1331,2046,1065,1923
EW025_RS02700,5369,5154,3938,5322,4499,7489,346,394,810,1251,1435,1837
EW025_RS02705,3732,4321,3379,6066,2960,8052,1137,889,683,1002,2404,4411
EW025_RS02710,2807,3660,3757,4178,2883,1822,1840,3444,3442,6747,986,844
EW025_RS02715,1177,1217,1337,1075,1081,796,1099,1585,1410,3382,690,705
EW025_RS02720,22201,24350,17518,27012,14173,25892,3025,1525,1277,1869,4834,3781
EW025_RS02725,15376,13253,10433,14067,11233,12477,3654,2263,3250,3511,7009,6416
EW025_RS02730,7182,8316,7853,6345,6905,8045,2142,2760,2233,2067,5167,3587
EW025_RS02735,4281,4947,4701,3810,3848,4471,1832,2878,2124,1935,6184,4827
EW025_RS02740,10915,12954,10020,11365,9612,10445,7835,7456,6060,5253,15975,11303
EW025_RS02745,1983,1861,1658,2460,1357,1415,44,109,318,442,118,200
EW025_RS02750,1374,1812,1682,2480,1230,1156,211,426,881,1327,235,324
EW025_RS02755,3485,5310,5675,4892,3350,3135,4950,8636,7424,11239,1276,1541
EW025_RS02760,1537,1213,1208,1545,935,1097,1539,1147,975,1571,1137,1159
EW025_RS02765,23237,20312,16437,15864,17023,15015,1983,4117,3259,4732,2975,2872
EW025_RS02770,1006,1647,1167,2596,1142,806,86,374,925,1379,217,353
EW025_RS02775,1764,1944,1676,2003,1678,1389,96,204,403,564,187,206
EW025_RS02780,2741,2066,1633,2315,2033,1760,80,96,419,490,223,248
EW025_RS02785,7712,3693,2773,4611,2546,2318,117,202,664,928,552,710
EW025_RS02790,2618,2211,1667,2213,982,1502,270,208,667,805,962,1986
EW025_RS02795,5773,3177,2156,3461,1567,1847,530,421,981,1144,1103,1312
EW025_RS02800,2972,2022,1047,1900,604,1090,672,370,661,709,1012,1091
EW025_RS02805,1868,3216,2859,2274,1896,2177,1867,2710,2279,3589,1024,1099
EW025_RS02810,4159,7216,6710,5651,4517,5593,3907,6487,5182,7843,2554,2920
EW025_RS02815,29641,23145,19582,21603,35354,29535,10891,21609,13305,19394,3458,3511
EW025_RS02820,1719,3010,2205,4009,1878,1718,511,1326,2157,3328,325,462
EW025_RS02825,92783,77876,87440,52445,81747,108746,44817,51169,27020,31983,39372,49676
EW025_RS02830,34729,36230,31907,23750,29297,41774,10181,8466,6383,13573,11989,18128
EW025_RS02835,4945,11066,9905,6506,5852,7912,1495,5560,3755,5407,2124,2560
EW025_RS02840,4244,8448,7734,5695,5483,6716,1077,3219,2556,3963,1874,2095
EW025_RS02845,3490,4035,3593,3911,3298,3543,435,950,1173,1908,992,1139
EW025_RS02850,170,632,454,1107,219,298,362,780,746,1433,153,299
EW025_RS02855,1403,2562,2398,2637,1736,2192,985,2192,1939,3229,398,616
EW025_RS02860,541,507,497,966,322,415,119,183,390,593,105,162
EW025_RS02865,15180,16970,19090,12769,14215,14727,3895,4482,4812,8178,6729,6806
EW025_RS02870,4085,2978,2181,4512,2340,2022,972,693,1191,1215,2839,2951
EW025_RS02875,125,1994,817,4830,261,286,172,500,2100,3031,383,720
EW025_RS02880,82,458,265,1018,134,133,842,486,725,1057,485,367
EW025_RS02885,68,638,304,1152,153,136,877,522,923,1225,606,417
EW025_RS02890,47,445,223,967,97,82,462,308,665,833,307,286
EW025_RS02895,104,956,445,2203,148,183,784,600,1249,1727,511,485
EW025_RS02900,15,189,93,438,53,40,133,115,252,317,84,117
EW025_RS02905,1,86,27,176,5,6,0,8,78,81,7,20
EW025_RS02910,137,685,274,1450,109,129,66,174,719,992,135,260
EW025_RS02915,171,556,299,1203,134,126,93,176,605,899,127,154
EW025_RS02920,334,963,662,1713,337,300,324,455,892,1479,265,352
EW025_RS02925,358,798,586,1362,361,246,243,306,697,1146,226,272
EW025_RS02930,642,1274,626,2589,556,683,847,1027,1818,1942,864,1212
EW025_RS02935,2516,3219,2309,4803,2358,2552,1986,1779,3130,3902,2660,3114
EW025_RS02940,3685,4686,5476,3868,4614,4630,2849,2235,2557,3591,2954,3306
EW025_RS02945,1751,2977,3214,2026,2465,2666,1766,1542,1830,2622,1768,1727
EW025_RS02950,2776,5083,5369,4187,3808,4254,2383,2836,3274,5054,2973,2858
EW025_RS02955,1479,1449,1694,2180,1455,1391,1059,426,842,1127,3228,1331
EW025_RS02960,2071,2307,2308,2174,2085,4059,12555,4734,5143,5175,10230,11779
EW025_RS02965,170,380,249,714,166,296,1277,411,613,757,833,935
EW025_RS02970,1872,3653,2422,5376,1655,1623,637,1008,2444,3360,1309,1661
EW025_RS02975,5386,5948,4516,4047,3633,3233,1253,2877,2303,3070,968,974
EW025_RS02980,4043,6277,5402,3897,3534,3273,1998,5976,4288,5090,1248,1259
EW025_RS02985,2851,4757,5110,3246,3165,3961,1876,4179,3602,4377,1509,1843
EW025_RS02990,3335,6491,7863,4324,4237,5350,3495,7989,6011,9246,2442,2843
EW025_RS02995,2849,5891,7359,3080,3280,4496,2763,7356,5320,7521,1837,2504
EW025_RS03000,2549,4133,4447,3444,3098,2941,970,2351,1831,2808,1058,1076
EW025_RS03005,3009,2187,1770,3654,2489,6643,486,1082,1377,1909,468,1910
EW025_RS03010,851,1142,1061,1452,1207,1194,235,481,673,961,254,446
EW025_RS03015,4694,11828,18928,4335,13508,15024,7303,13877,9300,19295,3312,5859
EW025_RS03020,21516,17923,11423,22611,12344,11652,2624,3632,2918,2426,2564,1788
EW025_RS03025,8168,8460,5755,6791,5942,5076,2964,3444,2882,2683,2544,1843
EW025_RS03030,4034,1907,1481,2399,1981,1918,100,140,485,656,195,346
EW025_RS03035,946,728,616,769,943,492,51,163,189,213,70,84
EW025_RS03040,2815,4087,3175,5157,2735,2210,564,2142,2569,3262,417,671
EW025_RS03045,7873,7194,4588,3035,3940,5872,1800,3372,1487,1839,477,808
EW025_RS03055,443,838,394,1307,342,291,15,97,406,554,64,122
EW025_RS03060,7153,4998,4302,4212,4023,3446,289,245,507,637,833,686
EW025_RS03065,27512,33061,26838,18823,18545,22817,5437,9585,8271,11301,7014,4476
EW025_RS03070,27328,36380,33150,20962,24738,28324,3671,9439,7874,9293,5667,4023
EW025_RS03075,1324,2480,1823,2677,1423,1864,259,822,1218,1690,404,539
EW025_RS03080,59009,62249,64106,40128,67398,77597,68206,55358,35440,42783,36796,42255
EW025_RS03085,1079,1739,1625,2103,1091,1252,6084,2710,2995,3432,6957,4741
EW025_RS03090,2081,2988,2612,3528,2193,2400,10273,4632,6285,5055,11901,9593
EW025_RS03095,1720,7177,2989,13822,2216,1530,859,2252,7282,9298,1033,1488
EW025_RS03100,2,233,68,608,20,9,3,42,259,347,39,33
EW025_RS03105,53421,100561,172722,43754,90123,122436,289286,295783,310070,411835,301457,275724
EW025_RS03110,3513,2172,2181,2429,3213,2834,13057,9180,12562,14931,10410,6781
EW025_RS03115,3669,2406,2508,3029,3310,2948,14161,7368,10630,12733,9653,6136
EW025_RS03120,4972,3269,3594,3492,4624,3861,18193,9244,12896,15402,12690,7750
EW025_RS03125,1248,1302,1302,1773,1494,1274,1989,1736,2996,3499,3511,2032
EW025_RS03130,1777,1615,1736,1848,1733,1528,2992,1519,2767,3194,3795,2182
EW025_RS03135,2805,2270,2667,2621,2483,2271,4865,1690,2989,3758,4383,2641
EW025_RS03140,2506,2476,2931,2822,3079,2436,2424,1450,2470,3050,4144,2426
EW025_RS03145,2995,3072,3304,4067,3493,2854,4870,1930,3434,4012,5817,3028
EW025_RS03150,65,177,132,286,126,88,40,59,172,212,158,98
EW025_RS03155,8986,12269,9578,10892,8243,5906,7551,12373,11100,11340,8647,4438
EW025_RS03160,2243,4142,3569,3996,2606,1766,1153,3345,3425,3996,1971,1266
EW025_RS03165,798,2663,2403,3253,1102,1560,1634,2290,2646,3787,1600,1471
EW025_RS03170,345,1582,1388,2344,498,767,1552,2971,2808,3676,1022,1265
EW025_RS03175,1105,813,854,810,1466,1053,133,101,237,309,272,282
EW025_RS03180,4692,5449,6710,4388,7494,4955,671,1196,1391,2041,992,838
EW025_RS03185,6595,8215,9576,4531,9537,6421,806,1601,1162,1681,884,754
EW025_RS03190,3273,4765,5846,2788,5662,3784,322,937,775,1022,501,477
EW025_RS03195,18386,18732,27523,11953,22138,14108,2167,4479,3649,5316,1905,1744
EW025_RS03200,14310,12400,18907,8941,15527,8262,976,2521,2223,2660,1034,936
EW025_RS03205,30447,23530,36839,19130,30466,14408,2250,5682,4579,6335,1920,1764
EW025_RS03210,11654,7470,11016,7122,9569,4018,494,981,1009,1456,417,359
EW025_RS03215,2034,1735,2035,1992,1796,960,172,314,469,751,239,216
EW025_RS03220,19210,15582,14363,13943,14604,11772,3729,6622,5256,8849,4773,4987
EW025_RS03225,1519,1316,1161,1297,1146,995,183,631,575,624,249,316
EW025_RS03230,3108,3588,2670,3017,2415,2102,169,501,946,1301,544,716
EW025_RS03235,1543,3062,2460,4896,1386,1155,496,1539,2335,3201,402,645
EW025_RS03240,6970,8184,10840,7565,6097,5094,2849,7918,7001,11693,1161,2244
EW025_RS03245,343,700,433,1411,343,338,405,342,785,905,366,340
EW025_RS03250,347,883,446,1978,388,311,691,697,1148,1412,453,410
EW025_RS03255,3634,4279,3385,4743,2674,2592,2636,3867,4195,4529,2400,1656
EW025_RS03260,3382,3567,2428,3675,2289,2248,3729,2957,3186,3323,2310,1385
EW025_RS03265,1808,2970,3062,3025,2398,3618,8684,3588,4003,4055,5639,4654
EW025_RS03270,4217,10177,8330,7886,5299,8512,3666,11239,8351,12351,3562,4603
EW025_RS03275,3517,9590,8112,7177,4260,8082,4230,8877,8156,14742,4112,5276
EW025_RS03280,2696,4793,3592,2897,1939,2962,859,3275,2363,3548,937,1207
EW025_RS03285,22825,18375,11357,30685,13785,14898,1061,4515,1811,2278,1265,1312
EW025_RS03290,53377,15695,11609,18686,17258,26158,41716,10122,13590,12896,38473,35892
EW025_RS03295,22616,26888,24734,27386,22844,18064,9439,26309,16901,19646,7103,6575
EW025_RS03300,25955,26252,24998,25478,22352,15561,10083,27360,18594,24625,6109,5732
EW025_RS03305,13267,10750,10493,10452,10610,5852,3451,9587,7349,10623,2183,2010
EW025_RS03310,5091,5237,6421,4487,4856,5359,3931,7590,6351,10817,2937,3997
EW025_RS03315,3049,3740,3262,3380,2587,3092,1047,1548,1601,2556,2086,2001
EW025_RS03320,1525,2956,2747,2238,1573,2164,894,1248,1368,2022,1441,1198
EW025_RS03325,461,1613,1577,1582,738,1021,240,738,964,1308,603,524
EW025_RS03330,939,3403,3214,3204,1311,2088,662,1552,2291,2924,1569,1162
EW025_RS03335,519,2403,2263,2019,892,1493,534,1667,1959,2194,1125,945
EW025_RS03340,690,3308,3111,3073,1248,2242,645,3656,3412,3905,1633,1538
EW025_RS03345,948,4056,3978,3487,1504,2956,1110,5282,5048,6386,2265,1936
EW025_RS03350,220,983,924,1029,359,700,276,664,953,1360,421,400
EW025_RS03355,31,387,269,573,153,186,13,149,342,460,114,116
EW025_RS03360,387,1470,1422,1571,764,1246,372,1094,1556,2811,908,830
EW025_RS03365,436,1860,1600,1911,872,1448,341,1310,2169,3623,1006,943
EW025_RS03370,9106,11722,9407,7539,7562,13192,44475,26873,24736,20013,26146,31692
EW025_RS03375,1662,4296,4110,2274,2866,5323,9908,13144,14325,15423,17036,14780
EW025_RS03380,833,1640,1453,766,921,1823,8528,4054,5132,5718,6337,5030
EW025_RS03385,2249,5734,5042,4906,3134,5694,29870,14170,17863,20883,21686,18046
EW025_RS03390,3506,5292,5243,3260,3445,6570,16962,7965,8095,9312,13097,11205
EW025_RS03395,4641,4969,8939,2501,4784,4926,1062,1195,926,1048,2113,2771
EW025_RS03400,2388,2892,4563,1589,2633,2479,590,941,614,646,1290,1732
EW025_RS03405,4225,4614,8996,2323,5607,4161,925,1674,972,1009,1774,2422
EW025_RS03410,7493,9586,8717,10995,8178,11572,514,1003,1867,2672,822,1036
EW025_RS03415,6811,4591,4100,5864,4984,4528,267,486,914,1185,798,949
EW025_RS03420,2285,2927,2493,2702,2032,2151,245,417,640,767,610,532
EW025_RS03425,3313,5227,4809,4438,3367,3671,1438,2625,2887,3683,1574,1412
EW025_RS03430,1485,2293,2073,1937,1352,1831,791,1633,1251,1497,997,1271
EW025_RS03435,3116,5331,4423,5850,3123,3649,2630,3005,3802,5181,2235,2096
EW025_RS03440,917,2210,1929,2983,1177,1387,409,987,1461,2097,362,535
EW025_RS03445,584,1308,1039,2018,709,781,132,293,885,1261,185,307
EW025_RS03450,1313,1718,1713,2465,1235,949,256,530,1012,1428,279,351
EW025_RS03455,1551,2553,2819,2792,1614,1299,337,939,1344,1718,311,381
EW025_RS03460,2602,3320,2678,4348,2410,2209,22066,19968,23300,33220,6555,9181
EW025_RS03465,6467,5338,8530,3745,7153,5136,14777,9710,10976,17791,4612,5927
EW025_RS03470,4186,3964,5529,3192,4679,3457,9390,7167,8354,13709,3718,4761
EW025_RS03475,4621,3072,5004,2421,4074,3101,15636,7813,7732,12821,3875,4589
EW025_RS03480,7397,6005,4348,6161,3682,3746,459,633,1363,1724,2004,2100
EW025_RS03485,1922,1849,1407,1466,1061,1337,168,294,342,473,720,739
EW025_RS03490,4861,4991,4008,3854,2775,3665,711,961,1105,1387,1918,2219
EW025_RS03495,1047,4535,2551,1819,1372,5638,11629,21984,16104,36046,2730,5084
EW025_RS03500,2352,12469,8209,4581,3953,11987,50147,121509,88754,244446,14706,26132
EW025_RS03505,1710,10223,6449,4633,2752,8213,47939,96381,71596,214677,12265,22512
EW025_RS03510,2016,12421,8462,5389,3520,9723,66893,134404,102842,295877,18667,31330
EW025_RS03515,4894,28469,20598,10152,8332,20033,106371,266372,203176,594981,40074,70598
EW025_RS03520,8929,6297,9188,5325,20907,4164,2956,1358,2426,3660,1925,880
EW025_RS03525,7141,4930,8079,3834,16559,3437,1742,1168,1808,2939,1873,785
EW025_RS03530,13194,9788,16493,8468,27382,5926,3741,2500,4095,6565,3711,1531
EW025_RS03535,12516,9138,18231,8514,28957,5755,1598,1732,3209,5387,2984,1274
EW025_RS03540,7928,5605,3899,4475,3897,3056,543,658,392,541,321,417
EW025_RS03545,6446,4323,3186,3417,3007,2524,539,860,489,715,330,498
EW025_RS03550,829,3329,2264,5950,1247,890,360,1012,3091,4100,590,725
EW025_RS03555,143,368,334,558,195,157,31,102,246,312,59,53
EW025_RS03560,1801,2668,3045,3374,2063,1423,29,145,524,640,112,133
EW025_RS03565,344,514,279,923,421,359,13,55,227,276,132,119
EW025_RS03570,981,1255,1006,1438,1079,1041,51,131,427,565,148,151
EW025_RS03575,743,1330,1010,1507,754,771,183,351,657,1086,137,179
EW025_RS03580,652,2119,1293,2974,730,917,422,1002,1845,2734,298,362
EW025_RS03585,1435,2629,3090,2180,1948,1637,595,1129,1394,2794,293,408
EW025_RS03590,1717,3787,4711,2609,2493,1986,1688,4054,3053,4647,588,1095
EW025_RS03595,209,1378,777,2525,262,334,175,382,1260,1677,268,312
EW025_RS03600,288,934,584,1750,254,253,301,445,971,1281,275,281
EW025_RS03605,1429,2637,2460,4007,1489,1187,2248,2520,3349,5174,1930,1318
EW025_RS03610,382,752,430,1335,380,412,226,247,545,666,218,325
EW025_RS03615,52439,32945,18672,60491,22498,14569,1302,1096,1106,1717,3487,2698
EW025_RS03620,754,716,414,1119,442,254,8,32,114,148,35,31
EW025_RS03625,43,331,158,407,135,71,2,24,111,131,19,18
EW025_RS03630,1154,1620,988,2149,721,360,17,107,629,757,100,128
EW025_RS03635,170,859,361,1400,174,87,11,144,837,1030,97,127
EW025_RS03640,4837,4478,3205,5116,3799,3044,1845,1148,1918,1593,2564,2731
EW025_RS03645,10841,9253,7284,8679,7721,6605,4552,2261,2409,1944,4967,4565
EW025_RS03650,4378,5680,4873,3756,3512,3329,968,884,1277,1894,907,705
EW025_RS03655,5076,10787,9318,8362,5300,5561,2432,3737,5247,7267,2029,1503
EW025_RS03660,1300,1039,1026,1480,1046,760,41,264,250,352,169,178
EW025_RS03665,3034,2523,2364,3585,2541,1904,185,618,564,824,451,474
EW025_RS03670,5633,7449,7204,6710,7298,3798,1451,2608,2644,4232,1605,1485
EW025_RS03675,3724,4103,4210,3670,3904,3164,1574,1234,1290,1849,2218,2187
EW025_RS03680,3416,4159,3994,3265,3297,3108,2925,2689,2441,2967,3202,2399
EW025_RS03685,5794,8408,8439,7485,6115,5288,7751,7525,7213,8359,7955,5352
EW025_RS03690,2260,1619,1702,2223,1632,1420,458,439,777,1286,528,511
EW025_RS03695,1638,1838,1706,2102,1251,1269,368,475,866,1510,432,528
EW025_RS03700,1064,1631,1612,1455,975,1106,544,729,881,1526,528,636
EW025_RS03705,969,2606,1935,3147,1012,1167,724,1126,2039,3219,627,868
EW025_RS03710,6253,8919,5702,7718,6748,5958,3119,6399,4652,7349,1530,2324
EW025_RS03715,4088,4740,3032,4604,3541,3436,451,1108,1209,1768,510,761
EW025_RS03720,1237,1536,1337,2299,1287,1321,222,505,928,1191,330,421
EW025_RS03725,1533,1802,1637,2740,1288,1697,625,1092,1330,1701,1010,1839
EW025_RS03730,173,440,444,439,271,351,121,245,249,229,244,392
EW025_RS03735,1182,3185,3469,3318,1623,2456,1625,2354,2453,2990,2045,3118
EW025_RS03740,659,2139,2184,2138,958,1537,677,1036,1351,1550,1025,1447
EW025_RS03745,2686,2820,2488,2486,2301,2041,238,687,641,978,292,451
EW025_RS03750,137629,345176,278332,182577,113115,297628,554860,387814,346392,431427,432993,384064
