GeneID,X51170,X51171,X51172,X51173,X51174,X51175,X51176,X51177,X51178,X51179,X51180,X51181
EW022_RS00815,2139,1025,269,347,53,96,1000,5739,4417,2322,598,140
EW022_RS00820,2888,814,295,689,144,261,1762,6930,6213,2822,763,245
EW022_RS00825,1292,402,296,284,153,175,578,2481,2295,1204,380,158
EW022_RS00830,1277,504,557,498,333,332,655,3133,2984,1306,351,102
EW022_RS00835,783,313,379,315,231,243,273,1605,1547,792,202,50
EW022_RS00840,919,388,541,482,404,418,288,1542,1436,760,238,80
EW022_RS00845,3631,1159,2224,2797,2654,2691,1387,3818,2854,1619,902,485
EW022_RS00850,322,107,70,92,69,66,190,599,521,240,77,38
EW022_RS00855,1743,520,259,455,185,238,1026,3873,3713,1629,407,117
EW022_RS00860,242,89,17,60,12,37,119,485,579,366,77,32
EW022_RS00865,2522,744,175,595,146,262,1499,5545,5306,2584,570,186
EW022_RS00870,451,156,47,139,35,73,151,997,1159,606,141,42
EW022_RS00875,1521,356,73,238,83,130,923,3067,2280,1085,362,88
EW022_RS00880,1019,301,117,229,84,131,514,1936,1846,880,238,77
EW022_RS00885,441,100,33,77,17,22,373,751,782,318,107,30
EW022_RS00890,1701,701,254,478,145,215,790,5266,4520,2264,605,189
EW022_RS00895,2395,814,338,602,210,281,1172,5123,5019,2509,733,208
EW022_RS00900,566,256,128,165,108,151,344,1260,1213,585,209,63
EW022_RS00905,3471,2966,2404,4762,4169,6133,2607,5516,4716,3158,2375,1180
EW022_RS00910,2917,1467,923,2644,1937,2912,1129,3517,3093,1925,884,421
EW022_RS00915,9438,10702,11196,6890,10618,8374,2437,6100,5042,3070,1821,1438
EW022_RS00920,9787,9580,8502,5965,8010,6930,1841,5809,4411,2549,1217,775
EW022_RS00925,2043,1896,2445,1023,1230,1085,719,2029,1508,775,401,175
EW022_RS00930,1899,1086,2703,363,95,215,988,4049,3664,1856,448,148
EW022_RS00935,454,599,1929,96,47,97,214,944,809,461,148,76
EW022_RS00940,3398,5600,20115,883,585,1343,1318,5776,4684,2444,890,561
EW022_RS00945,1828,571,412,272,57,93,1074,3448,3099,1403,343,89
EW022_RS00950,264,250,258,50,13,37,131,459,502,319,88,27
EW022_RS00955,290,196,351,50,27,33,109,407,420,259,70,40
EW022_RS00960,568,309,201,135,58,63,296,1303,1194,513,118,36
EW022_RS00965,3922,1183,2327,9336,9156,7881,2043,5942,4995,2296,805,325
EW022_RS00970,19222,23016,47290,21827,24100,19905,7696,15714,12469,6146,4685,2549
EW022_RS00975,1489,544,89,332,69,126,669,4053,3681,1728,411,130
EW022_RS00980,625,168,17,98,12,22,300,1429,1162,458,136,24
EW022_RS00985,412,107,33,86,18,32,207,897,803,390,94,23
EW022_RS00990,554,196,32,124,23,59,258,1717,1267,508,148,44
EW022_RS00995,590,228,72,143,35,59,325,1666,1405,608,172,40
EW022_RS01000,584,258,89,171,58,93,246,1695,1590,720,169,42
EW022_RS01005,160,27,28,29,17,32,44,218,194,69,18,3
EW022_RS01010,4723,1673,1427,1367,849,845,2348,10491,9148,4589,993,301
EW022_RS01015,1866,787,546,611,396,431,1296,4242,3839,1897,612,212
EW022_RS01020,9226,6092,6509,7799,4674,5107,675,2773,2486,1309,411,174
EW022_RS01025,10630,5524,11726,13756,8527,9160,1456,4063,3738,1835,766,466
EW022_RS01030,6887,6165,3498,4395,3198,4197,4653,10244,7828,9245,8472,4806
EW022_RS01035,2896,1902,2518,3088,2840,3211,1455,2742,2102,2091,1919,1124
EW022_RS01040,3522,3030,3273,3348,2998,3451,2520,4681,3513,3794,2902,1677
EW022_RS01045,2554,2271,2433,1948,1865,2130,1740,2345,2020,2017,1631,824
EW022_RS01050,5704,5948,7067,4576,4107,4555,6821,10941,9681,7785,6073,2739
EW022_RS01055,7068,6737,6151,5689,5187,4851,18030,19696,20436,17461,13099,6025
EW022_RS01060,262,84,42,60,28,34,166,539,485,182,38,15
EW022_RS01065,1332,554,464,457,394,328,484,1631,1559,755,197,51
EW022_RS01070,14200,7525,6555,6874,5309,5510,6057,24242,20443,9219,2363,732
EW022_RS01075,3447,2441,4832,4191,4427,4556,743,3396,3021,1538,375,125
EW022_RS01080,1804,484,181,438,211,244,1181,4033,3278,1462,405,128
EW022_RS01085,10470,8522,6331,7796,7643,7599,1543,3611,2808,3777,3402,2541
EW022_RS01090,105,51,27,23,25,19,39,210,221,101,25,4
EW022_RS01095,4593,4639,9139,4754,6039,5551,1514,4185,3346,1625,881,490
EW022_RS01100,550,597,501,311,216,247,216,809,800,431,101,40
EW022_RS01105,867,752,707,428,307,273,505,1775,1466,715,237,89
EW022_RS01110,4745,3490,3201,5567,4943,6347,1057,2497,1866,1453,1044,607
EW022_RS01115,4358,3202,3026,6041,5140,6925,1368,2662,1909,1276,1001,569
EW022_RS01120,2506,1358,1337,909,705,867,1050,3036,2869,1456,419,145
EW022_RS01130,2567,1257,407,794,335,473,1538,5085,4651,2130,453,155
EW022_RS01135,5791,5709,12501,4655,5240,4653,1626,4613,3894,1799,901,489
EW022_RS01140,3180,3996,3562,1781,1075,1356,1405,4353,4086,2190,574,255
EW022_RS01145,4042,1833,1921,1478,1283,1111,1777,5181,4382,1808,395,157
EW022_RS01150,6208,8483,9052,6690,6611,7716,8407,12385,8876,6928,5622,3214
EW022_RS01155,6863,8573,7280,7474,7116,8762,3381,5994,4291,3840,2931,1801
EW022_RS01160,8543,2008,3496,13029,12223,13633,1618,3045,2882,1093,424,118
EW022_RS01165,18178,6141,6130,45950,37612,51749,1847,5062,4310,2449,928,414
EW022_RS01170,16112,7746,5550,50477,39466,54279,6328,12511,9714,5756,2144,941
EW022_RS01175,1544,703,422,665,588,629,590,2284,1977,814,245,67
EW022_RS01180,3446,2082,1019,1121,892,1052,821,2776,2423,1021,292,86
EW022_RS01185,8323,6630,5108,5787,5227,6605,2057,9206,7382,3350,1012,319
EW022_RS01190,8372,4456,3093,3938,3335,4796,209,1040,987,613,377,197
EW022_RS01195,4671,1961,1859,4981,3656,4692,666,2350,2106,1327,919,395
EW022_RS01200,4975,6091,5719,3949,4650,4707,1634,5071,4368,2265,817,385
EW022_RS01205,4794,1814,1282,1951,1322,2025,2083,6174,6013,2826,687,187
EW022_RS01210,3202,1542,960,1435,862,1473,1477,4069,4137,2151,418,117
EW022_RS01215,1535,915,746,913,654,1077,611,1799,1758,977,261,85
EW022_RS01220,5312,3056,2290,2769,2595,2809,924,2844,2825,1850,1116,454
EW022_RS01225,8297,7095,5430,6939,5704,7025,1256,3886,3308,3345,2695,1260
EW022_RS01230,10568,9130,9920,8306,7661,8758,2699,5549,3813,3961,3450,1712
EW022_RS01235,8473,4385,6431,4802,5676,4756,727,914,690,637,519,401
EW022_RS01240,654,205,47,153,35,49,421,1788,1643,696,210,59
EW022_RS01245,1167,339,69,253,57,84,655,3210,2769,1212,399,116
EW022_RS01250,1100,308,43,237,37,69,716,3117,2577,1105,316,89
EW022_RS01255,879,227,54,189,34,44,413,2201,1769,727,220,62
EW022_RS01260,1006,272,61,250,37,76,467,2532,2367,997,263,79
EW022_RS01265,1272,334,84,254,59,106,762,2675,2344,957,271,100
EW022_RS01270,2082,639,149,486,90,175,1105,5558,4746,1755,602,175
EW022_RS01275,4472,2539,1295,1528,1080,1108,1986,6991,5876,2039,897,232
EW022_RS01280,2452,1703,1550,1709,1682,1638,337,1483,1270,772,332,145
EW022_RS01285,1453,1222,1396,964,1031,933,679,1704,1298,819,474,222
EW022_RS01290,2358,1937,2071,1455,1238,1294,1549,3717,2965,1695,1004,398
EW022_RS01295,4464,3013,2387,3137,2595,3078,1256,4374,3473,4247,3391,2095
EW022_RS01300,2583,2269,1788,2201,1670,2297,1276,3006,2379,2906,2767,2027
EW022_RS01305,3091,2234,1909,2062,1594,2051,1321,4244,2946,2149,1266,817
EW022_RS01310,4846,4707,5221,3880,3328,4002,3262,6398,4922,3964,2823,1914
EW022_RS01315,4305,4130,5422,4058,3748,4068,3428,5355,3741,3449,2558,1697
EW022_RS01320,11237,7681,6573,8324,8359,8705,2582,6527,5553,3669,1948,995
EW022_RS01325,70533,103281,90456,89615,83879,102098,38132,65841,40531,34761,26925,18726
EW022_RS01330,11856,18763,21308,8448,9390,9974,2434,3560,2505,1661,933,553
EW022_RS01335,14880,20168,28262,10947,12184,12415,5115,5126,3801,2652,1752,1050
EW022_RS01340,60588,74260,101484,70369,67247,72452,14384,22822,15762,14690,14537,8554
EW022_RS01345,141525,174232,203479,127035,126522,130438,12945,22718,15617,64353,69536,38798
EW022_RS01350,154,31,22,37,10,10,80,288,233,122,28,3
EW022_RS01355,3337,4328,11314,2630,3154,2538,2395,4784,3209,1298,816,351
EW022_RS01360,4711,5296,11976,4694,4733,4681,2813,6656,5245,2511,1346,612
EW022_RS01365,5819,4557,4246,5926,5469,6102,3778,8880,6953,3905,2048,1218
EW022_RS01370,2312,2515,2193,2239,2179,2347,3163,5431,3765,2236,1487,1012
EW022_RS01375,4054,2934,2831,2473,2225,2375,588,2732,2441,1317,470,165
EW022_RS01380,4308,3484,3761,3010,2675,2958,1427,5459,4740,2041,572,237
EW022_RS01385,3578,2432,1886,1768,1496,2188,674,2942,2340,1158,522,204
EW022_RS01390,3724,4085,4043,2980,2405,3556,1051,3036,2650,1588,900,594
EW022_RS01395,2797,3903,3834,2520,1967,2945,1154,2780,2261,1324,945,651
EW022_RS01400,1011,1235,1143,787,549,812,271,1098,847,494,212,131
EW022_RS01405,3116,3853,3303,1998,1364,2179,1086,3797,3465,1884,790,352
EW022_RS01410,5538,5132,5900,4926,3818,4141,1693,6749,4987,2405,729,232
EW022_RS01415,3002,1803,1091,1092,856,1132,929,2691,2749,1537,612,342
EW022_RS01420,23886,25066,45382,14939,17504,15835,7868,17010,12528,7137,7108,3740
EW022_RS01425,11604,18786,29805,6864,7810,7375,6017,10929,8194,4810,2937,1713
EW022_RS01430,8093,11230,20782,4477,5139,4954,8988,12041,9022,5568,3857,2182
EW022_RS01435,10941,16092,30361,6941,7805,7752,13692,15722,11273,7413,5695,3728
EW022_RS01440,12760,13708,26140,7426,8003,8142,23327,24358,19952,12044,9710,5525
EW022_RS01445,119,96,136,49,38,37,50,197,196,105,25,7
EW022_RS01480,135,50,18,39,19,29,74,365,393,246,75,23
EW022_RS01485,6630,5068,4380,3249,3525,3583,812,3222,2458,1360,703,330
EW022_RS01490,4146,4263,3580,2575,2635,2719,633,2066,1974,1227,591,295
EW022_RS01495,2553,2012,1577,1167,1006,1047,1346,4568,3292,1102,489,190
EW022_RS01500,3468,2684,2321,1669,1520,1635,1456,3198,3126,1503,432,148
EW022_RS01505,2394,2862,1426,1385,1243,1505,764,3248,2766,1433,428,172
EW022_RS01510,13376,9672,12298,10249,9196,9233,948,4073,3827,3283,1887,830
EW022_RS01515,4827,3574,3233,3128,2561,2738,543,2184,1918,1094,476,180
EW022_RS01520,5436,3817,5349,3142,2919,2901,1775,7283,6362,2781,821,323
EW022_RS01525,3918,2825,5091,4000,4127,4373,946,3473,2619,1283,452,200
EW022_RS01535,13643,8740,14394,15688,14249,15517,1681,5067,3764,2573,1765,1165
EW022_RS01540,2387,2717,2062,1302,1365,1580,193,662,566,310,112,33
EW022_RS01545,8712,4955,5121,6364,5977,6517,471,1550,1278,2697,2795,1482
EW022_RS01550,32918,24238,26878,26031,24292,27134,4221,9084,7866,13340,13105,7139
EW022_RS01555,9084,7424,14415,9562,10416,8661,1870,3812,2954,3648,2774,1558
EW022_RS01560,26394,18662,27458,37850,38891,37673,2056,4899,3317,3866,3146,1843
EW022_RS01565,64483,71967,59647,61600,59012,62468,6837,13101,9745,11625,10853,6439
EW022_RS01570,1612,1061,527,650,428,585,757,2461,2377,1213,366,150
EW022_RS01575,1899,1397,1004,1350,1327,1390,370,1139,942,585,277,183
EW022_RS01580,7118,5515,5291,5461,5218,5687,2094,4816,3915,2325,1616,955
EW022_RS01585,19199,20635,9363,8044,5492,6903,4492,9079,8054,17956,16965,10429
EW022_RS01590,4126,5942,1786,1741,1591,1611,163,357,417,5046,4163,2508
EW022_RS01595,8306,5801,4782,7006,6214,8006,953,2079,2231,1910,1656,874
EW022_RS01600,2970,2315,1725,2793,2393,3253,383,1035,924,812,491,213
EW022_RS01605,5411,4731,3515,5213,4240,6130,1246,3567,3021,2223,1505,756
EW022_RS01610,478,536,443,320,236,357,271,646,543,409,206,192
EW022_RS01615,4489,3021,2675,2586,2270,2195,1749,4315,3555,2210,1100,756
EW022_RS01620,878,898,738,470,429,549,790,1801,1743,906,477,266
EW022_RS01625,3792,3535,2831,3107,2684,3671,2642,6092,5433,3177,1512,816
EW022_RS01630,1502,1555,1453,1353,1271,1797,1488,2490,2235,1491,1058,571
EW022_RS01635,3420,1780,1485,1516,1210,1184,2386,5599,5103,2654,1041,438
EW022_RS01640,575,136,28,82,14,30,429,1261,1087,521,133,47
EW022_RS01645,3104,611,125,442,72,147,2376,5747,6120,3119,539,149
EW022_RS01650,978,208,39,153,33,63,556,1794,2009,1004,169,57
EW022_RS01655,1016,272,63,217,60,131,677,2621,2041,914,268,78
EW022_RS01660,4285,1692,2170,2194,2493,1836,299,1436,1259,934,587,263
EW022_RS01665,713,246,240,232,122,139,757,2000,1646,988,455,244
EW022_RS01670,1876,973,1036,1232,1086,1236,2649,4363,3545,2483,1803,1270
EW022_RS01675,3722,3615,2032,2047,1834,2113,439,832,717,1504,1440,805
EW022_RS01680,2044,2006,1635,986,891,921,550,1454,1312,873,424,219
EW022_RS01685,506,147,73,99,57,52,254,1004,741,281,82,19
EW022_RS01690,15040,24632,18453,15752,14602,16570,7255,14020,9929,5482,2946,2347
EW022_RS01695,2524,2982,1720,1609,1387,1531,323,1054,886,573,160,75
EW022_RS01700,4037,789,786,5396,8227,5657,1492,5848,5531,2469,533,166
EW022_RS01705,669,84,95,856,1490,820,160,454,460,188,36,9
EW022_RS01710,7949,6720,7044,5341,6049,6114,1339,3436,3322,1544,462,234
EW022_RS01715,5157,3665,3925,2086,2399,2051,650,2592,2408,1175,261,81
EW022_RS01720,1396,873,1083,906,832,1105,548,2161,2018,993,293,101
EW022_RS01725,2342,1328,1745,1089,1020,1214,1374,4519,3629,1552,539,146
EW022_RS01730,3747,3034,6480,2448,3404,2586,61166,106970,78459,35893,36981,26087
EW022_RS01735,1865,1324,888,1219,962,1221,1359,3436,2765,1454,805,437
EW022_RS01740,2651,2548,1867,3356,2462,3256,1133,1635,1322,1489,1431,777
EW022_RS01745,4324,5256,3560,3087,2711,3462,1525,5513,4762,2306,816,382
EW022_RS01750,2683,2246,1500,1519,1318,1604,1070,2321,1930,1219,504,237
EW022_RS01755,3572,2790,1701,2587,2059,2631,919,3147,2803,1400,496,202
EW022_RS01760,2036,1240,879,1392,1134,1357,193,468,381,353,293,101
EW022_RS01765,3449,2260,1504,2358,1739,2494,615,2472,2003,1107,590,272
EW022_RS01770,5478,4447,3582,3780,3212,4011,2769,6918,5683,3680,1815,860
EW022_RS01775,1207,1131,779,930,702,917,841,2186,1867,1189,502,250
EW022_RS01780,8099,3604,1833,3320,2717,4050,565,1112,1022,3397,2939,1380
EW022_RS01785,1852,1222,683,935,607,1018,436,1520,1421,1988,1279,565
EW022_RS01790,5357,4482,2414,2257,1721,2654,1507,3907,3215,2146,1095,448
EW022_RS01795,919,472,526,306,153,238,595,2227,1619,699,244,83
EW022_RS01800,16378,17677,25450,9211,11356,9365,1279,1688,1186,961,683,549
EW022_RS01805,30321,30383,50670,16286,21187,17066,3115,3908,2699,1850,1415,1147
EW022_RS01810,12946,13276,19623,6076,8183,6656,1633,1798,1221,1076,947,715
EW022_RS01815,2096,1787,2789,1489,1219,1427,1030,3589,2667,1140,476,189
EW022_RS01820,2364,1500,2197,1632,1543,1712,691,2324,1973,956,340,156
EW022_RS01825,19641,12372,7187,15585,12606,19594,10144,18873,14801,16965,18482,10511
EW022_RS01830,2431,2361,1819,2535,2542,2890,444,1783,1738,1740,951,549
EW022_RS01835,1699,1197,930,1077,1076,1164,711,2157,1699,1124,515,244
EW022_RS01840,16817,13966,17591,15461,15192,14106,1396,3025,2931,3798,2942,1872
EW022_RS01845,8495,7005,9060,7069,6803,6421,660,1314,968,1448,1512,1089
EW022_RS01850,7676,8777,9427,7078,6547,6576,745,1513,1091,1730,1538,1003
EW022_RS01855,1231,849,977,678,500,647,569,2253,1775,832,274,106
EW022_RS01860,1413,614,296,587,316,528,712,3479,3158,1378,401,141
EW022_RS01865,4915,1363,840,1480,855,904,3105,9828,8611,3848,1480,541
EW022_RS01870,3630,1266,391,842,279,381,2433,9099,8294,4084,1286,426
EW022_RS01875,1663,531,96,396,68,118,861,4519,3800,1889,487,132
EW022_RS01880,1904,1722,1261,2332,2067,2794,907,2804,2203,1316,661,423
EW022_RS01885,63713,73238,73217,64620,72379,63388,20393,33288,24007,14409,10537,7614
EW022_RS01890,2268,2421,2193,1838,1960,1631,804,2914,2013,739,249,104
EW022_RS01895,5266,5619,6102,4371,5091,3897,1407,5234,4435,2150,666,238
EW022_RS01900,37390,40203,41807,62466,52533,68944,34621,39879,27482,54609,50631,46668
EW022_RS01905,5577,5038,6047,2138,1479,1443,3181,11756,10829,5062,1348,494
EW022_RS01910,1547,983,913,436,178,206,827,3061,3279,1657,376,113
EW022_RS01915,1274,780,1022,355,228,246,677,2771,2596,1192,314,94
EW022_RS01920,1022,753,1061,389,225,254,520,2340,2211,1039,261,89
EW022_RS01925,851,713,783,258,180,199,473,2180,1902,835,226,54
EW022_RS01930,2480,1553,1607,685,351,373,1414,5461,5168,2569,569,146
EW022_RS01935,2217,1483,1655,1063,771,941,935,3746,3913,1871,458,130
EW022_RS01940,1642,1218,1346,1032,867,846,860,3266,2738,1215,395,158
EW022_RS01945,2084,1762,2822,1806,1631,1671,843,2455,2344,1233,504,215
EW022_RS01950,3649,3888,6898,3766,3487,3298,2035,4088,3661,2334,1230,571
EW022_RS01955,384,386,756,423,365,426,152,183,147,69,89,38
EW022_RS01960,7588,8284,11552,6625,6166,6069,1547,6042,5302,2756,985,410
EW022_RS01965,951,658,889,435,290,277,518,1965,1856,911,182,61
EW022_RS01970,906,648,1389,393,317,328,395,1227,1251,629,157,59
EW022_RS01975,2150,1252,1208,1018,805,888,1191,3786,3342,1813,651,298
EW022_RS01980,8597,5658,8434,6945,7245,7408,1148,4121,3326,1388,367,117
EW022_RS01985,9166,7213,4894,8315,7665,8290,1063,1934,1628,6452,7972,4391
EW022_RS01990,17814,12686,11852,20159,17689,20653,1207,4636,4067,2391,1218,522
