GeneID,X50265,X50266,X50267,X50280,X50281,X50282,X50295,X50296,X50297,X50310,X50311,X50312,X50325,X50326,X50327,X50340,X50341,X50342
FJH52_RS02475,12163,9800,8639,8319,11872,9084,7562,10598,9441,9103,8498,10352,12798,14781,8873,9395,10330,9150
FJH52_RS02480,3635,2936,2488,2323,3398,2779,2086,2878,2584,2579,2328,3280,3945,4208,2679,2706,3021,2418
FJH52_RS02485,4283,3241,2964,2831,3984,3207,2479,3446,2708,2844,2651,4074,4442,4869,2913,3041,3643,2888
FJH52_RS02490,7067,2972,3752,4427,5052,4702,5026,5187,3198,5435,3186,5144,8818,7014,3319,6476,4289,3465
FJH52_RS02495,606,635,910,543,851,1066,378,886,777,534,610,1093,698,1265,817,599,827,856
FJH52_RS02500,2818,6309,4951,2786,5045,4685,1544,2886,3492,1830,2935,4456,3036,4008,4481,1815,4433,4470
FJH52_RS02505,6785,2761,1825,4386,2358,1439,5826,1374,1991,5793,1852,1482,9195,1807,2606,5833,2813,2453
FJH52_RS02510,6134,3042,2132,3553,2928,1622,4851,1871,2457,4936,2444,1861,7970,2539,3548,5084,3282,2925
FJH52_RS02515,2536,1147,1820,3185,1921,1954,1936,1556,1192,1933,1203,1934,4075,2361,1830,2132,1594,1460
FJH52_RS02520,10199,16324,12381,9059,13742,12644,6526,11137,12571,7576,10328,12656,10405,15436,12924,7169,14044,11846
FJH52_RS02525,15676,16107,12706,14435,13926,13066,10481,10977,12234,11437,10029,13479,15258,14782,13102,10129,14775,12370
FJH52_RS02530,4709,1759,1659,3840,1711,1614,3448,1309,1520,3714,1262,1725,5778,1874,2013,3364,1821,1570
FJH52_RS02535,28,17,12,17,14,11,10,11,8,12,10,9,20,27,15,10,11,13
FJH52_RS02540,180,210,204,114,300,185,95,164,182,175,201,215,249,281,320,149,195,181
FJH52_RS02545,11,71,34,13,26,25,7,10,18,15,20,26,28,10,14,21,29,21
FJH52_RS02550,22576,75417,58336,63638,75160,52163,12189,28173,56640,13644,38656,56949,19186,58852,55275,13999,59849,40850
FJH52_RS02555,669,342,248,400,219,172,318,153,191,391,177,167,489,255,256,339,262,210
FJH52_RS02560,1138,621,370,656,371,314,488,223,339,601,265,248,769,367,383,538,364,338
FJH52_RS02565,1353,703,377,676,464,379,515,316,322,751,346,350,896,500,476,624,456,375
FJH52_RS02570,527,306,172,224,212,185,227,144,158,282,139,215,400,244,310,237,261,211
FJH52_RS02575,35,88,80,42,79,60,17,83,66,26,90,67,32,130,90,25,91,74
FJH52_RS02580,1194,1830,2912,1489,3224,2936,1110,2513,2448,1134,2250,3118,1755,3751,3350,1137,2825,3025
FJH52_RS02585,568,1118,1976,642,2259,2085,445,1779,1465,559,1650,2097,761,2589,2287,570,1797,1954
FJH52_RS02590,320,447,539,289,581,566,220,467,553,260,427,525,405,696,651,218,546,588
FJH52_RS02595,248,361,482,253,596,513,165,487,512,249,410,590,445,647,698,225,532,577
FJH52_RS02600,2670,3220,3518,2511,3631,3213,1638,2339,2964,2079,2508,3192,2976,3798,3944,1919,3328,3463
FJH52_RS02605,1673,2155,2222,1389,2291,1931,986,1421,2135,1198,1604,1831,1637,2435,2542,1096,2121,2314
FJH52_RS02610,1021,1237,878,590,854,797,458,583,1125,570,710,609,806,942,984,467,916,1185
FJH52_RS02615,1514,10085,8972,1302,7850,8596,631,7342,9928,807,9774,9504,1124,7720,9238,741,7143,8226
FJH52_RS02620,432,1894,2468,399,2540,2586,179,2144,2178,246,2287,2978,369,2671,2785,253,2253,2067
FJH52_RS02625,335,1326,1882,275,1850,1949,145,1466,1604,201,1569,1883,301,1981,1905,189,1609,1458
FJH52_RS02630,436,1749,2382,372,2337,2562,196,1932,1971,217,1903,2933,398,2533,2471,280,2105,2072
FJH52_RS02635,3961,12414,9851,2944,10477,10415,1921,6468,8943,2258,7394,10167,3528,8775,9146,2128,8618,8099
FJH52_RS02640,2243,3533,5060,2022,6813,5146,801,4722,4119,1167,4334,4707,1904,7204,5530,1320,6031,4846
FJH52_RS02645,9863,4903,3763,5945,4523,3620,5633,3116,3769,6767,3417,3545,8860,4461,4289,5805,4375,3864
FJH52_RS02650,2711,498,994,2662,890,886,1624,544,615,2245,521,927,4136,952,989,2234,756,727
FJH52_RS02655,15998,26677,18891,17193,20660,14277,14380,11848,13510,12632,16960,17976,19546,16245,20137,11292,19382,18469
FJH52_RS02660,839,1913,1497,694,1735,1394,576,1038,1193,681,1224,1444,998,1745,1754,624,1560,1316
FJH52_RS02665,3369,12645,5714,4203,11891,8714,1954,4190,4459,2383,6001,5067,2940,8857,6086,2356,8049,5521
FJH52_RS02670,11269,41757,22231,13388,44487,31830,6581,16038,17656,7796,22678,19711,10979,35318,24472,8133,29415,21207
FJH52_RS02675,105,464,230,128,522,382,34,169,231,54,260,220,75,501,289,49,347,237
FJH52_RS02680,99,204,152,78,367,222,32,125,135,61,209,180,105,400,246,61,193,145
FJH52_RS02685,23,64,30,19,70,50,14,39,39,9,45,58,16,75,52,13,69,45
FJH52_RS02690,434,650,454,429,582,482,202,356,426,247,417,418,397,628,517,273,595,490
FJH52_RS02695,673,824,769,524,865,649,365,585,659,449,596,796,664,942,872,453,916,692
FJH52_RS02700,1072,1552,1335,988,1176,1023,682,763,1250,728,878,1110,1263,1314,1578,712,1439,1365
FJH52_RS02705,1447,1627,1543,1382,1398,1224,863,886,1324,1060,1054,1454,1765,1619,1866,979,1595,1512
FJH52_RS02710,2292,1602,1727,2182,1685,1570,1410,1094,1495,1530,1119,1670,2850,1798,2042,1408,1574,1752
FJH52_RS02715,2310,2378,2292,2247,2318,1998,1349,1435,2030,1680,1578,2105,2516,2289,2431,1561,2090,2169
FJH52_RS02720,30,16,19,9,17,12,4,11,14,16,12,13,19,20,17,12,9,15
FJH52_RS02725,37,19,23,30,31,17,19,19,14,28,15,15,27,27,25,29,26,17
FJH52_RS02730,5171,2762,2608,4894,2991,2835,3964,1488,2574,7157,2300,2309,7527,2168,2752,5796,2157,4168
FJH52_RS02735,2105,600,658,2178,862,582,1476,508,634,3480,544,589,3018,641,1041,2362,632,920
FJH52_RS02740,25979,4665,5596,20996,7352,4447,16285,2842,4347,32954,4648,4686,32347,4775,9346,20443,5329,7493
FJH52_RS02745,1184,412,609,1035,890,437,532,303,437,1380,591,510,1579,729,1209,925,596,886
FJH52_RS02750,842,240,391,749,564,307,342,243,265,886,348,333,1101,444,732,615,411,538
FJH52_RS02755,2692,1707,3189,2671,5126,2753,1132,1580,2653,2864,3366,2716,3800,4126,5909,2357,3443,4787
FJH52_RS02760,129,117,175,131,210,220,100,125,146,140,146,183,246,188,262,112,191,204
FJH52_RS02765,553,1311,1081,534,864,907,402,402,715,447,597,792,605,668,878,365,765,913
FJH52_RS02770,350,994,870,415,804,799,283,448,660,289,545,648,391,584,836,285,667,732
FJH52_RS02775,568,1272,1810,700,1766,1772,521,1286,1469,505,1277,1818,794,1738,1826,552,1586,1616
FJH52_RS02780,1621,3825,5167,1874,4874,4967,1416,3752,4456,1378,3620,5294,2183,5304,5551,1316,4518,4643
FJH52_RS02785,30,66,148,35,148,149,16,141,99,26,102,142,45,251,144,29,192,118
FJH52_RS02790,651,613,770,477,953,756,407,661,575,492,644,803,725,1029,856,472,798,661
FJH52_RS02795,1254,1221,1617,1147,1912,1720,781,1364,1194,1027,1349,1596,1506,2171,1779,1076,1467,1381
FJH52_RS02800,2686,2047,2942,2438,3110,2981,1754,2299,2084,1965,2071,3013,3312,3767,3037,2150,2530,2343
FJH52_RS02805,61,85,75,37,97,80,28,107,79,36,142,88,51,252,79,35,134,88
FJH52_RS02810,713,1027,1133,437,1145,1055,296,1186,955,425,1303,1144,541,1851,1209,370,1509,1050
FJH52_RS02815,766,965,889,476,919,953,301,1060,760,476,1226,978,536,1936,896,318,1541,837
FJH52_RS02820,233,378,199,180,146,208,107,229,162,104,467,289,149,718,186,82,453,167
FJH52_RS02825,35,38,22,25,21,27,13,24,21,14,66,38,20,149,38,12,42,33
FJH52_RS02830,39,23,28,14,16,31,12,33,17,9,56,27,20,97,36,16,74,20
FJH52_RS02835,114,83,63,97,52,63,50,79,67,51,124,83,79,260,70,44,152,61
FJH52_RS02840,20,18,15,18,17,15,10,26,9,21,18,14,24,46,12,17,35,14
FJH52_RS02845,2,4,3,4,0,4,1,1,3,6,2,3,7,4,0,4,7,2
FJH52_RS02850,13,2,1,11,1,1,8,4,2,6,4,4,9,11,5,2,2,2
FJH52_RS02855,2,1,1,1,0,1,2,3,1,1,3,1,3,6,1,5,0,0
FJH52_RS02860,33,13,8,19,7,5,8,10,12,22,17,13,20,29,13,13,10,3
FJH52_RS02865,13,7,6,8,6,3,3,10,3,8,10,9,10,14,7,4,8,6
FJH52_RS02870,99,97,51,90,60,54,45,116,51,62,191,94,67,368,63,68,237,34
FJH52_RS02875,177,148,109,130,88,107,102,168,87,112,295,163,179,678,146,112,272,100
FJH52_RS02880,449,217,225,318,190,243,185,317,185,237,540,325,390,1207,276,223,429,169
FJH52_RS02885,97,36,49,59,45,54,28,78,48,42,102,81,76,244,44,51,81,45
FJH52_RS02890,65,24,25,44,26,26,14,50,32,25,65,35,52,140,20,36,56,24
FJH52_RS02895,358,193,195,253,165,199,116,306,184,194,396,232,305,910,191,191,335,138
FJH52_RS02900,6773,5549,3995,4252,4426,3570,3736,3027,3870,4393,3678,3244,5835,4907,4524,4024,4045,3880
FJH52_RS02905,9938,6191,4462,7121,4876,3833,6974,3951,4508,6969,4293,4115,10191,5833,5355,6471,4797,4684
FJH52_RS02910,1962,3617,3590,1589,3733,3548,1141,2328,2910,1518,2327,2976,2077,3626,3316,1524,3300,3589
FJH52_RS02915,4558,6947,8825,3876,9843,8694,2522,6483,7325,3347,5645,7182,4876,10359,8888,3876,8450,9502
FJH52_RS02920,953,1262,1796,807,1947,1884,496,1380,1510,737,1161,1590,1049,2239,1862,865,1624,1939
FJH52_RS02925,780,923,1410,569,1517,1392,368,1064,1060,555,835,1246,934,1742,1471,698,1328,1437
FJH52_RS02930,15974,19994,26757,12881,30858,27135,8891,24336,23314,11916,18908,25801,16290,35999,27334,14628,28658,28055
FJH52_RS02935,1943,2279,2905,1382,3126,2776,1117,2670,2469,1292,1989,2699,1771,3812,2564,1581,3021,2767
FJH52_RS02940,81,18,26,36,19,28,30,26,20,61,14,24,97,36,23,56,25,24
FJH52_RS02945,25,2,6,13,7,6,16,10,2,22,4,7,20,7,6,16,5,9
FJH52_RS02950,89,91,166,72,204,184,45,158,150,71,129,205,122,245,218,92,181,148
FJH52_RS02955,179,213,302,188,340,315,126,278,281,155,286,302,230,421,401,174,287,276
FJH52_RS02960,1122,1649,2133,1237,2365,2091,713,1825,1969,875,1696,2288,1381,2582,2460,979,2152,2181
FJH52_RS02965,198,366,410,205,437,415,104,349,337,125,320,434,267,421,406,138,459,438
FJH52_RS02970,1963,2839,2095,913,2436,1997,786,1411,1876,1063,1726,1654,1382,2134,2137,1055,2089,1991
FJH52_RS02975,96,706,699,77,923,596,33,649,663,72,663,713,110,1167,1101,66,792,842
FJH52_RS02980,64,447,580,44,655,513,28,463,456,38,515,535,61,840,761,55,536,636
FJH52_RS02985,61,476,600,53,871,511,41,549,456,62,551,582,104,991,916,67,626,689
FJH52_RS02990,1492,10370,12490,1877,14305,11024,1230,8302,10309,1289,9661,11466,2499,14239,14363,1486,12526,12098
FJH52_RS02995,118,168,183,93,186,182,65,119,161,81,142,133,91,198,176,84,188,187
FJH52_RS03000,1205,1886,1912,951,2001,1656,564,1196,1481,890,1420,1736,1297,2343,2323,843,1702,1676
FJH52_RS03005,1100,1818,1554,971,1573,1373,603,1105,1435,828,1237,1459,1102,1779,1737,769,1566,1516
FJH52_RS03010,104,98,99,69,105,94,66,87,129,103,90,104,158,106,115,102,111,126
FJH52_RS03015,687,454,451,476,373,455,288,275,383,397,293,441,521,444,391,419,331,424
FJH52_RS03020,78,204,164,60,251,174,28,100,110,43,129,196,61,228,164,31,211,110
FJH52_RS03025,274,676,570,172,738,600,74,464,491,129,478,689,141,687,589,119,654,385
FJH52_RS03030,344,600,516,215,706,579,121,484,495,179,469,629,223,751,613,159,625,476
FJH52_RS03035,242,1659,1771,344,2577,1526,147,2021,1453,182,1842,1688,265,2928,1875,158,2499,1713
FJH52_RS03040,198,1076,1095,259,1591,1048,189,1288,981,167,1175,1130,308,1846,1263,205,1569,1142
FJH52_RS03045,1283,7258,7205,1533,9832,6098,996,8673,7020,1142,7862,7032,1557,11475,8536,1013,10375,7500
FJH52_RS03050,2587,1160,859,1673,912,702,1576,565,737,2052,591,694,2546,776,955,1668,862,806
FJH52_RS03055,29,69,53,19,79,54,15,86,40,14,66,65,27,107,61,20,72,66
FJH52_RS03060,13,39,48,12,34,34,2,42,26,12,24,25,19,68,33,16,36,38
FJH52_RS03065,290,461,698,474,1065,653,279,512,569,287,706,729,452,1095,909,351,740,694
FJH52_RS03070,200,293,384,362,623,396,210,298,294,209,400,383,317,553,516,236,466,413
FJH52_RS03075,282,701,953,210,933,793,215,687,732,249,638,731,328,1038,852,243,703,882
FJH52_RS03080,5832,6671,12475,6748,14279,12839,5337,10971,8459,5614,8789,12309,10396,18012,13691,6647,10450,11389
FJH52_RS03085,3163,1231,2647,3994,2725,2569,3169,2272,1486,3152,1622,2573,6652,3708,2523,3937,2081,2101
FJH52_RS03090,3760,1430,3839,5655,4405,4126,3406,3603,1989,4038,2443,3958,8993,6214,3791,5274,2980,3187
FJH52_RS03095,109,47,114,147,108,142,100,134,67,104,63,135,313,215,196,141,95,104
FJH52_RS03100,4191,2414,5484,6589,6101,5658,3650,5040,3378,4595,3635,5673,10063,8131,5710,5802,4601,4981
FJH52_RS03105,1326,867,1806,1716,1907,1774,1073,1551,1105,1234,1161,2025,2989,2529,1950,1574,1600,1713
FJH52_RS03110,3003,2293,4628,4405,4790,4524,2323,3946,3343,2955,3053,4234,5815,6394,4768,3717,3920,4264
FJH52_RS03115,49,85,223,42,253,234,29,231,143,50,139,197,122,421,263,55,184,233
FJH52_RS03120,303,276,394,375,515,430,214,253,201,243,288,370,493,553,379,407,425,315
FJH52_RS03125,140,244,268,220,306,300,120,145,133,156,168,209,235,285,224,200,268,218
FJH52_RS03130,641,630,708,789,980,656,494,484,388,570,599,649,1052,921,720,671,829,557
FJH52_RS03135,434,564,756,393,640,756,210,555,502,286,449,772,426,751,706,319,615,587
FJH52_RS03140,1395,1389,2200,1281,1776,2043,831,1420,1571,1017,1179,2134,1533,2024,2012,1035,1644,1729
FJH52_RS03145,30662,35304,20132,19184,27447,16188,20587,19718,19621,19972,25461,18718,28065,26447,24906,17485,29867,21873
FJH52_RS03150,3897,1136,510,2704,705,412,2761,550,461,2714,659,484,3584,784,611,2649,894,554
FJH52_RS03155,47,29,43,26,59,47,17,68,22,30,41,53,55,85,46,18,48,53
FJH52_RS03160,22,20,31,26,64,34,17,59,30,30,34,46,44,80,29,30,41,32
FJH52_RS03165,43,35,31,28,57,51,21,58,32,30,49,48,48,78,53,32,62,36
FJH52_RS03170,45,36,59,28,46,50,18,56,38,40,40,53,49,81,43,36,68,49
FJH52_RS03175,1992,5394,5564,2045,5712,5025,1172,3715,4184,1423,3936,4825,2147,5698,5094,1568,4602,4843
FJH52_RS03180,33045,10260,11911,35782,13494,11481,27500,9983,8773,26650,9012,12451,54470,14233,11376,31962,10585,10104
FJH52_RS03185,4365,1601,2201,5172,2587,2088,3830,2021,1336,3864,1765,2355,8720,3195,2165,5543,2065,1778
FJH52_RS03190,10314,2916,4118,11076,4599,3920,8680,3306,2396,9154,2820,3998,17898,5186,3727,11672,3629,3097
FJH52_RS03195,10085,3770,4252,10461,4886,4233,8311,3570,2800,8441,3185,4345,17132,5563,4492,10282,4168,3547
FJH52_RS03200,1440,2759,3363,999,2288,4325,712,2614,2145,830,2089,3405,1273,2923,1941,979,2624,2176
FJH52_RS03205,760,947,2065,1048,2017,2112,583,1839,1377,707,1341,2144,1038,2646,2244,764,1736,1846
FJH52_RS03210,384,532,1210,485,1231,1219,260,1070,861,353,763,1265,470,1701,1310,334,1042,1149
FJH52_RS03215,224,255,1075,307,875,1317,157,782,596,235,569,1242,381,1284,1190,250,772,1035
FJH52_RS03220,592,2814,3070,830,2972,3054,405,2181,2493,465,1973,3200,722,3116,3132,503,2918,3018
FJH52_RS03225,1571,8368,10824,2456,10421,9684,941,7427,9909,1249,7199,10636,1868,10785,11859,1217,9611,10449
FJH52_RS03230,160,469,1123,196,1134,1070,94,808,927,133,651,1173,255,1134,1349,149,882,1238
FJH52_RS03235,88,184,372,84,360,395,55,260,325,80,247,350,98,375,429,60,281,393
FJH52_RS03240,37,47,100,37,81,83,14,65,81,17,58,87,24,109,96,15,83,94
FJH52_RS03245,4124,21690,25854,2890,23417,25067,2059,12086,10089,2728,6459,25948,3852,11071,14612,2192,12489,9308
FJH52_RS03250,1050,1854,2271,1218,2236,2158,975,1663,1616,1063,1472,2029,1630,2137,2242,1096,1935,2063
FJH52_RS03255,563,771,960,508,977,908,467,791,681,504,640,927,839,1073,1071,559,898,931
FJH52_RS03260,1089,1702,2188,1199,2264,1992,905,1776,1672,1113,1511,2028,1738,2397,2418,1182,1988,2036
FJH52_RS03265,45420,79045,48931,25562,53319,49316,33674,38411,58858,33568,41279,45853,47691,58459,58664,32146,59269,59280
FJH52_RS03270,70769,113833,75413,44106,81552,75764,52412,59363,90128,53391,61641,67386,69617,87122,84026,51741,90097,90699
FJH52_RS03275,383,115,134,165,197,189,253,150,191,283,126,137,410,212,263,338,164,198
FJH52_RS03280,90,38,47,39,63,65,47,55,68,57,37,48,99,70,69,93,35,69
FJH52_RS03285,384,113,141,141,154,163,126,145,139,224,99,169,330,243,237,278,132,150
FJH52_RS03290,789,164,247,382,236,226,318,189,135,527,154,249,837,362,291,512,190,178
FJH52_RS03295,2479,538,971,1545,1089,1064,1202,823,493,1696,723,1050,2577,1213,972,1840,797,685
FJH52_RS03300,1570,362,669,1039,715,729,822,596,354,1061,483,771,1589,839,677,1101,620,461
FJH52_RS03305,2095,559,818,1318,939,853,961,751,503,1274,605,950,2012,983,849,1306,825,722
FJH52_RS03310,606,186,243,381,253,229,273,211,170,377,173,234,507,302,238,358,204,181
FJH52_RS03315,627,189,266,426,266,268,270,197,186,444,220,274,627,343,270,417,268,183
FJH52_RS03320,13563,55447,60042,11016,53855,51372,9172,7159,10557,10018,21253,52421,26899,27951,32724,14930,22118,24511
FJH52_RS03325,66,107,663,84,130,647,40,47,420,51,65,838,70,113,771,40,105,543
FJH52_RS03330,32,71,455,34,79,486,18,19,362,25,36,537,35,83,549,36,38,346
FJH52_RS03335,284,410,7114,388,616,6352,162,205,4840,206,280,7449,404,646,8947,222,399,6424
FJH52_RS03340,79,69,2973,106,173,2934,33,70,1706,56,79,3292,128,249,3669,56,104,2589
FJH52_RS03345,2353,3176,117392,3142,5323,100750,1288,2329,74674,1564,2785,117056,2852,5800,130186,1800,3922,106705
FJH52_RS03350,38,61,105,31,53,97,15,42,85,26,52,88,26,66,126,27,54,90
FJH52_RS03355,71,141,131,41,118,122,36,113,116,50,96,111,69,165,177,50,143,139
FJH52_RS03360,1051,1129,684,877,657,681,757,494,618,797,521,615,1089,694,654,758,757,717
FJH52_RS03365,526,736,814,410,832,691,394,623,686,422,680,689,750,1063,957,445,813,828
FJH52_RS03370,326,394,504,262,550,464,232,427,401,256,408,413,417,650,604,278,509,499
FJH52_RS03375,81,125,105,67,148,139,60,106,116,83,107,138,130,161,149,76,129,143
FJH52_RS03380,1304,1725,2605,1102,2534,2339,883,2051,2077,1132,1831,2496,1660,3253,3213,1140,2407,2635
FJH52_RS03385,555,720,1112,455,1153,1027,297,877,997,406,875,1050,624,1507,1394,421,1149,1300
FJH52_RS03390,79,71,140,106,177,184,48,179,99,68,109,152,105,275,201,80,136,171
FJH52_RS03395,84,78,174,144,185,158,73,122,108,85,111,141,124,257,183,127,135,158
FJH52_RS03400,353,214,488,468,505,535,201,404,303,259,293,475,416,775,524,326,439,455
FJH52_RS03405,996,1446,1835,1108,1789,1633,671,1378,1347,743,1289,1629,1018,1949,1651,849,1638,1583
FJH52_RS03410,2464,2642,3919,2705,3758,3871,1889,3122,2861,1963,2676,3966,3129,4389,3868,2044,3641,3335
FJH52_RS03415,2101,4143,4454,2040,4823,4527,907,3088,3164,1205,3068,3896,2018,4775,4014,1294,3990,3902
FJH52_RS03420,41972,62512,65808,35967,72026,62875,21597,45650,47501,27061,45604,59039,46172,79305,69392,28165,57617,59211
FJH52_RS03425,2190,2235,3949,2090,4298,3911,1298,3331,2793,1691,2813,3897,2612,5172,4134,1758,3582,3551
FJH52_RS03430,1080,1190,1684,970,1737,1612,667,1325,1206,805,1115,1696,1482,2001,1754,838,1570,1554
FJH52_RS03435,1789,2131,2961,2094,2617,2687,1066,1863,2143,1442,1754,2745,2271,3108,2762,1476,2427,2594
FJH52_RS03440,3730,3337,4132,4719,3605,3574,2296,2654,3229,2267,2412,3685,3972,3778,3835,2101,3545,3845
FJH52_RS03445,1910,2313,2084,1680,2122,1959,1350,1683,2419,1638,1833,1683,1963,2394,2139,1518,2283,2389
FJH52_RS03450,1016,5515,2765,1243,2898,2416,803,1715,2162,734,2057,2082,977,1813,1880,659,2526,2554
FJH52_RS03455,890,1717,2240,1002,2766,2380,522,2039,1697,683,1928,2013,975,3124,2405,768,2243,2352
FJH52_RS03460,1375,2378,3558,1519,4382,3763,799,3481,2903,1068,2913,3645,1736,5245,4173,1218,3915,3747
FJH52_RS03465,750,1507,2208,846,2418,2188,434,2017,1858,559,1754,2167,891,2959,2435,645,2206,2256
FJH52_RS03470,1279,2551,3345,1283,3883,3209,743,3072,3003,926,2590,3359,1385,4379,3693,1003,3766,3520
FJH52_RS03475,1542,3660,4134,1504,4475,3872,819,3706,4025,1078,3269,3734,1603,5368,4463,1101,4338,4435
FJH52_RS03480,1531,1893,1428,1276,1776,1382,1426,1414,1858,1319,1599,1413,1704,1790,1972,1351,1968,1942
FJH52_RS03485,711,1667,971,506,1019,836,448,492,753,420,578,746,669,707,850,360,988,780
FJH52_RS03490,2996,2840,1912,2767,1833,1630,2238,981,1506,2061,1279,1581,3027,1530,1818,1700,1710,1665
FJH52_RS03495,1497,1051,941,1201,828,736,1062,442,627,1255,598,826,1651,698,883,937,823,731
FJH52_RS03500,1570,273,206,589,260,149,736,196,231,884,197,180,1022,258,234,850,222,191
FJH52_RS03505,33424,46703,34495,23229,39770,30803,26093,30973,39475,25771,34237,30300,37157,48814,50511,25856,42440,44366
FJH52_RS03510,8195,5785,4225,6377,4918,3605,7405,3857,5016,7395,4145,3322,9607,6145,5510,6921,5138,5348
FJH52_RS03515,262,63,94,211,61,101,180,45,55,203,50,67,317,86,83,211,68,62
FJH52_RS03520,553,222,449,569,231,428,337,133,327,365,154,495,554,248,437,396,237,340
FJH52_RS03525,203,113,198,216,100,209,110,77,144,145,79,243,226,83,233,144,114,186
FJH52_RS03530,1347,2079,2779,1570,2890,2856,1173,2247,1942,1206,1933,2566,1960,3383,2761,1320,2407,2574
FJH52_RS03535,857,978,1719,968,2001,1800,625,1544,1207,748,1304,1803,1314,2268,1843,798,1535,1559
FJH52_RS03540,1565,2395,2919,1572,3383,2931,1134,2608,2309,1318,2203,3145,2140,3862,3417,1438,2874,2862
FJH52_RS03545,137,187,349,130,299,261,76,186,193,121,171,394,189,401,475,124,253,264
FJH52_RS03550,334,507,809,295,692,679,151,458,496,185,409,852,418,740,835,192,512,579
FJH52_RS03555,23,23,91,31,96,66,11,39,69,34,61,144,50,143,107,30,73,57
FJH52_RS03560,512,876,1254,452,1043,1183,214,590,820,307,645,1281,548,1066,1194,314,897,960
FJH52_RS03565,333,572,897,291,697,727,140,515,567,169,494,955,391,781,980,203,709,642
FJH52_RS03570,253,371,514,184,435,468,99,290,397,116,284,492,272,414,541,133,397,409
FJH52_RS03575,4850,303,251,3320,451,237,4651,225,217,4538,267,255,7406,338,288,4637,366,275
FJH52_RS03580,11831,407,330,9000,560,299,12608,251,269,10360,351,315,17263,424,367,10393,466,296
FJH52_RS03585,5074,287,320,5694,245,283,6057,122,220,5411,130,340,9184,203,250,4910,266,224
FJH52_RS03590,2245,175,171,2018,215,147,2073,83,112,2134,100,179,3395,179,142,1878,126,109
FJH52_RS03595,1045,61,78,834,84,76,726,32,42,819,48,87,1643,63,56,830,58,47
FJH52_RS03600,1800,239,225,1472,214,206,1101,102,143,1347,120,216,2520,167,194,1237,147,125
FJH52_RS03605,2384,343,293,1914,271,260,1402,136,174,1680,163,273,2955,221,252,1572,183,201
FJH52_RS03610,386,128,185,221,192,181,137,107,134,213,125,158,317,162,180,251,144,152
FJH52_RS03615,334,116,166,202,174,159,138,84,121,185,100,150,251,166,162,214,125,127
FJH52_RS03620,108,31,73,61,57,65,32,49,48,54,38,49,71,66,43,62,44,55
FJH52_RS03625,13,4,2,5,7,11,1,2,5,7,6,8,9,7,4,7,2,4
FJH52_RS03630,8687,24834,17976,6648,19199,16860,6048,12679,18754,6456,14711,16286,8526,19042,19858,6202,19235,18364
FJH52_RS03635,998,4580,5751,2304,5499,6765,640,2743,4370,532,3046,6540,769,4567,4763,682,4061,4208
FJH52_RS03640,296,1805,1656,251,1974,1575,86,1405,1295,139,1265,1773,218,2064,1361,201,1659,1307
FJH52_RS03645,19,158,145,21,168,134,4,122,102,11,125,134,12,187,110,10,144,117
FJH52_RS03650,242,1728,1562,207,1773,1489,49,1191,1229,99,1130,1605,123,1805,1175,154,1492,1075
FJH52_RS03655,151,959,875,99,928,869,37,659,697,55,535,891,83,1009,646,70,821,627
FJH52_RS03660,50,266,267,43,260,278,11,210,197,14,173,314,25,335,212,18,283,202
FJH52_RS03665,197,246,295,188,368,327,82,315,232,146,246,318,233,512,279,202,370,252
FJH52_RS03670,514,499,746,537,818,806,234,805,520,398,504,760,605,1070,596,494,816,589
FJH52_RS03675,238,154,255,207,282,330,101,275,157,158,189,336,235,433,206,209,308,183
FJH52_RS03680,176,127,260,212,308,292,102,232,152,155,165,309,224,403,221,186,282,213
FJH52_RS03685,175,147,252,195,289,306,60,252,156,110,167,269,190,362,240,171,252,231
FJH52_RS03690,274,264,504,291,476,526,110,437,350,186,298,514,330,619,476,239,499,444
FJH52_RS03695,274,256,522,259,495,544,137,450,406,200,397,571,314,699,626,250,587,526
FJH52_RS03700,5064,9011,10121,5046,7103,9392,2985,4392,6980,3084,5044,7336,4133,6279,7491,3708,7139,7756
FJH52_RS03705,93,36,85,60,65,96,62,52,25,63,34,89,64,62,64,55,52,58
FJH52_RS03710,263,41,120,246,94,160,216,53,40,218,27,163,344,73,101,207,61,78
FJH52_RS03715,1794,403,1702,1651,724,1584,1405,489,337,1772,375,1648,2716,571,874,1725,596,701
FJH52_RS03720,29053,245356,207928,28651,197285,196550,16091,117960,217112,17661,127604,200537,22568,190965,244852,17611,185487,201160
FJH52_RS03725,1465,4586,4284,1016,3752,4113,899,2647,4181,875,2437,4043,1317,4464,5505,939,4110,4207
FJH52_RS03730,208,295,296,141,255,263,114,208,310,103,190,241,159,362,384,163,292,281
FJH52_RS03735,32,23,33,20,13,26,15,18,17,17,19,32,15,42,24,18,32,22
FJH52_RS03740,3267,1461,1491,3977,1407,1116,3385,848,1148,2968,1130,1189,5122,1420,1616,3011,1442,1321
FJH52_RS03745,16498,1815,1231,6904,2405,1240,3903,2582,1320,7316,2368,994,7869,3664,1828,6636,2771,1682
FJH52_RS03750,981,537,581,779,537,519,748,425,559,778,408,461,1078,536,528,792,649,575
FJH52_RS03755,1654,1357,1278,1532,1299,1391,1214,1202,1234,1260,968,1441,1771,1540,1176,1206,1524,1208
FJH52_RS03760,2617,2680,2964,2335,3238,3258,1856,2694,3377,2108,2657,3343,2687,3816,3342,2147,3507,3047
