GeneID,X51122,X51123,X51124,X51125,X51126,X51127,X51128,X51129,X51130,X51131,X51132,X51133
EW021_RS05140,3593,4256,1866,5690,4403,2824,275,2522,530,184,306,1323
EW021_RS05150,40,771,517,1277,530,79,45,7091,1269,309,129,1078
EW021_RS05155,286,553,370,867,317,217,278,3095,766,183,137,501
EW021_RS05160,30,92,59,161,62,17,6,903,107,40,15,96
EW021_RS05165,2,28,17,51,13,2,2,264,34,4,4,24
EW021_RS05170,32,119,108,237,66,22,7,1194,156,49,18,137
EW021_RS05175,10,106,82,149,56,11,7,978,120,29,8,95
EW021_RS05180,32,148,112,275,98,24,12,1248,200,75,21,188
EW021_RS05185,13,131,102,246,53,18,4,1381,146,61,14,111
EW021_RS05190,7,44,35,91,34,6,6,525,66,14,7,46
EW021_RS05195,7,87,66,156,36,7,5,882,105,31,9,98
EW021_RS05200,52,694,535,1136,369,85,43,5096,851,291,69,654
EW021_RS05205,113,946,670,1626,477,136,72,6856,1151,409,112,886
EW021_RS05210,37,430,276,804,235,52,31,3292,499,198,46,388
EW021_RS05215,47,592,432,1067,295,82,36,4654,685,292,51,552
EW021_RS05220,5,108,74,233,70,9,6,927,121,40,14,81
EW021_RS05225,4,85,63,143,42,10,4,811,106,35,9,84
EW021_RS05230,22,159,116,273,91,23,14,906,218,94,12,182
EW021_RS05235,10,129,88,238,64,13,14,940,118,61,7,123
EW021_RS05240,12,56,63,117,40,10,11,521,74,28,6,54
EW021_RS05245,6,77,43,129,33,7,7,594,72,36,3,59
EW021_RS05250,7,94,74,193,52,10,13,808,126,39,6,63
EW021_RS05255,12,65,50,110,32,12,9,444,58,28,5,44
EW021_RS05260,37,204,165,397,96,34,18,1661,208,93,20,185
EW021_RS05265,21,602,357,957,284,48,22,3945,669,264,66,590
EW021_RS05270,15,241,201,541,151,29,25,2007,382,149,29,263
EW021_RS05275,16,192,138,337,134,29,24,1569,238,105,31,176
EW021_RS05280,31,249,211,462,142,40,25,2231,317,118,36,294
EW021_RS05285,25,347,236,589,177,31,28,2893,381,149,48,329
EW021_RS05290,14,120,96,229,71,22,19,908,192,70,16,105
EW021_RS05295,296,406,215,545,299,175,122,1268,239,100,39,194
EW021_RS05300,72,260,201,484,194,50,41,1304,273,103,35,195
EW021_RS05305,149,272,166,396,181,85,57,1195,202,92,38,157
EW021_RS05310,75,178,143,307,120,46,32,1176,201,60,24,135
EW021_RS05315,115,273,183,444,181,50,37,1513,240,83,42,181
EW021_RS05320,84,291,189,482,189,47,44,1587,284,111,32,215
EW021_RS05325,55,102,58,126,65,32,25,296,68,13,12,44
EW021_RS05330,100,187,111,305,147,61,46,818,123,45,20,92
EW021_RS05335,102,503,308,756,308,56,50,3212,612,210,61,471
EW021_RS05340,40,51,34,61,46,14,17,153,24,7,8,8
EW021_RS05345,88,264,184,430,181,53,73,1030,285,123,27,189
EW021_RS05350,237,606,375,893,372,148,120,2688,403,183,62,298
EW021_RS05355,145,280,172,383,198,62,72,1340,156,73,47,131
EW021_RS05360,85,130,63,153,80,35,35,357,69,17,14,47
EW021_RS05365,165,660,440,956,423,102,81,3969,768,263,77,642
EW021_RS05370,504,966,581,1372,657,221,212,3876,652,239,128,551
EW021_RS05375,326,592,371,846,395,143,148,2697,416,141,84,309
EW021_RS05380,44,57,46,98,42,15,17,190,22,10,8,17
EW021_RS05385,193,330,229,506,253,138,55,1388,216,66,41,142
EW021_RS05390,5950,2370,1349,2459,3057,3988,3221,771,1111,1440,1425,1042
EW021_RS05395,230,512,321,815,329,139,73,1948,561,204,68,373
EW021_RS05400,11185,8100,5498,10075,10092,10035,4176,2816,2746,3427,2940,2465
EW021_RS05405,551,391,366,469,507,477,60,176,42,32,23,44
EW021_RS05410,2772,2924,2398,3697,2975,2678,1164,4007,1248,577,854,998
EW021_RS05415,147,188,127,285,118,55,69,785,117,68,38,71
EW021_RS05420,1736,2218,1407,3588,1946,1057,2271,6714,4792,1427,3179,3692
EW021_RS05425,1657,1856,1585,2790,1444,819,4818,4262,5410,1805,3534,4402
EW021_RS05430,446,871,945,1448,570,227,566,4735,1146,303,327,882
EW021_RS05435,1706,1684,1744,2402,1736,1458,355,6259,1182,340,260,1076
EW021_RS05440,1236,1192,1487,1634,961,898,5530,5462,2018,2651,1424,1377
EW021_RS05445,411,543,633,815,417,351,496,2984,474,394,146,381
EW021_RS05450,992,862,1225,1184,1370,1299,321,2336,372,137,118,353
EW021_RS05455,814,896,1320,1200,752,578,8051,6004,2769,4162,2260,1994
EW021_RS05460,997,991,2046,1324,746,614,4228,3734,1609,1353,1104,1418
EW021_RS05465,736,746,1894,879,543,399,5205,2315,1630,1555,1331,1213
EW021_RS05470,524,586,1351,831,548,391,2083,2048,915,558,479,803
EW021_RS05475,2016,1430,2625,1492,1041,1039,29832,4382,16090,5929,8564,16951
EW021_RS05480,1900,1557,2826,1321,1006,1026,26156,4820,14054,6715,9001,14606
EW021_RS05485,2750,2282,3977,2047,1565,1545,43545,10193,23663,13644,17120,23166
EW021_RS05490,4740,4686,6995,4272,2885,2556,111487,34721,61932,40196,47693,53965
EW021_RS05495,3339,3023,4517,3241,2344,3267,46048,19174,27218,17318,18365,23299
EW021_RS05500,1966,1860,2299,2430,1240,1131,30908,23848,18486,9935,9013,15911
EW021_RS05505,183,130,164,142,143,127,226,614,163,121,160,117
EW021_RS05510,3435,3204,4608,2849,3009,2871,4702,5900,2784,3194,4318,3161
EW021_RS05515,3211,2553,3746,2121,2548,2637,3253,3657,1641,1979,2632,2196
EW021_RS05520,823,699,889,714,661,650,474,1637,356,232,272,420
EW021_RS05525,4968,4462,5726,3620,4880,4711,3113,4762,1835,1719,2038,2729
EW021_RS05530,3776,3824,4057,3532,4347,3917,3683,4996,2178,2196,2246,3841
EW021_RS05535,157,333,284,333,419,296,69,478,101,96,134,275
EW021_RS05540,5549,6142,3431,7166,6735,4935,1330,7272,1643,846,789,3570
EW021_RS05545,11133,6479,15170,7646,6286,5325,1697,4453,1400,1098,893,1029
EW021_RS05550,8421,5107,13668,5076,4148,3331,2509,2686,1641,1473,1438,766
EW021_RS05555,172,490,494,817,285,150,555,3580,700,305,227,841
EW021_RS05560,64,253,247,502,159,68,188,2021,394,152,75,402
EW021_RS05565,17,103,86,148,50,15,65,700,107,49,29,141
EW021_RS05570,24,65,68,130,36,21,75,460,92,56,36,137
EW021_RS05575,161,634,608,1175,447,156,520,5255,957,426,259,1160
EW021_RS05580,68,226,226,445,169,63,230,1953,371,177,120,542
EW021_RS05585,97,506,406,1003,297,88,294,4378,685,290,211,978
EW021_RS05590,659,922,935,1426,696,510,140,3232,599,274,127,772
EW021_RS05595,169,211,123,215,155,151,542,1244,343,548,576,1028
EW021_RS05600,2089,2678,1756,2429,1987,1806,4232,6799,2476,4785,4467,8508
EW021_RS05605,183,148,100,209,194,126,13,362,53,12,15,55
EW021_RS05610,6,81,65,117,58,20,22,613,92,25,16,82
EW021_RS05615,829,647,600,1031,789,643,308,1588,372,292,203,281
EW021_RS05620,55,188,142,374,97,46,1029,1769,613,566,892,746
EW021_RS05625,1144,1586,1421,1602,971,1178,8978,9560,4386,7947,7011,4080
EW021_RS05630,6719,5260,5464,6104,5106,5665,2365,5750,2119,2796,2302,2441
EW021_RS05635,2552,3006,1929,2375,2238,1966,1339,1816,1142,1017,889,657
EW021_RS05640,4175,4348,2793,3170,3271,2890,2417,2353,1618,1490,1408,925
EW021_RS05645,7290,8764,4705,5716,6421,5323,2841,3767,2233,1930,1885,1626
EW021_RS05650,5786,4834,4187,5065,4554,3856,4774,7076,2365,4846,5473,3214
EW021_RS05655,286,542,568,845,426,192,913,3612,881,778,787,760
EW021_RS05660,790,1186,1350,1648,966,530,2565,5360,1680,2048,2086,1743
EW021_RS05665,5356,5609,5532,5562,5233,4099,3241,4713,2172,2305,2519,3044
EW021_RS05670,7280,6629,6325,6758,7441,5802,3947,4221,2542,2584,2651,3690
EW021_RS05675,6160,5691,6325,5963,5594,4378,2809,6405,2071,2114,1802,2897
EW021_RS05680,1646,1129,1193,1773,1794,1447,304,1992,354,269,172,513
EW021_RS05685,802,979,899,1569,1269,1984,835,2304,695,840,438,862
EW021_RS05690,758,958,865,1707,1158,778,245,4588,854,304,256,750
EW021_RS05695,2417,2705,1864,3474,2993,2643,586,4647,988,593,424,1056
EW021_RS05700,289,811,772,1438,574,319,96,6143,911,345,104,751
EW021_RS05705,1417,1510,1148,2106,1835,1400,423,3273,954,470,501,1668
EW021_RS05710,655,705,616,821,654,482,222,656,220,181,235,563
EW021_RS05715,2870,3448,2399,4494,2919,2086,2356,3966,1615,1563,1961,3817
EW021_RS05720,1676,1311,775,1951,1426,1043,528,1646,553,272,418,1131
EW021_RS05725,664,694,755,1047,1293,894,208,1841,291,218,235,662
EW021_RS05730,47,108,93,211,75,36,30,879,126,50,38,152
EW021_RS05735,1333,1086,1366,1742,1432,997,75,2830,479,155,46,385
EW021_RS05740,5244,5650,3412,5500,4781,4062,19747,8822,13795,10889,17990,14721
EW021_RS05745,13731,12300,8112,12213,11085,7959,1970,3075,1806,919,1358,3247
EW021_RS05750,56653,40884,56136,31697,42334,34208,14166,10429,12973,5835,4625,5049
EW021_RS05755,5944,4494,10764,5672,6602,5854,3514,5074,2628,2289,2093,1501
EW021_RS05760,2711,2467,2558,2712,3393,3524,1916,1997,924,1070,1317,2881
EW021_RS05765,1243,712,844,1345,1928,1522,33,448,61,22,20,80
EW021_RS05770,15733,15995,9998,17305,22924,21704,2969,6410,1943,2339,2674,2947
EW021_RS05775,5011,7236,4286,4583,5946,6577,2221,3373,1342,1893,1771,1483
EW021_RS05780,1035,1455,1080,1447,1084,955,914,3110,802,598,661,1143
EW021_RS05785,30,41,20,46,32,13,39,102,18,25,26,30
EW021_RS05790,214,345,330,547,289,177,590,2124,512,342,433,328
EW021_RS05795,253,315,540,392,240,142,3277,1397,2045,2435,3639,998
EW021_RS05800,207,526,524,952,413,117,2826,4144,2426,2422,3619,1171
EW021_RS05805,46,115,104,172,80,30,1345,865,753,858,1392,338
EW021_RS05810,4677,3952,5402,3657,3114,2820,3947,7066,3240,2951,2859,3335
EW021_RS05815,8590,8367,7041,8592,6765,6822,4594,7053,3113,4033,3945,6545
EW021_RS05820,1094,929,785,1302,945,1017,727,1813,414,1146,1323,843
EW021_RS05825,512,1060,534,1238,435,337,436,5043,675,369,269,1350
EW021_RS05830,4143,4430,3309,4323,2428,2522,3130,6799,2319,1656,1436,2562
EW021_RS05835,1763,2386,1371,2447,978,968,970,2422,698,515,425,614
EW021_RS05840,14440,13990,9736,14794,9156,8811,1758,2537,1022,627,645,1109
EW021_RS05845,14737,13714,9824,14201,9982,8853,1619,2416,950,530,636,1111
EW021_RS05850,2838,2165,3135,2436,2941,2886,304,2123,410,276,201,355
EW021_RS05855,6623,5946,8909,5249,5831,5816,896,2841,715,850,694,521
EW021_RS05860,504,600,376,822,906,883,777,2222,487,1828,1604,4513
EW021_RS05865,192,199,121,248,393,356,228,687,151,570,487,1582
EW021_RS05870,119,147,95,278,246,187,86,957,116,118,74,774
EW021_RS05875,135863,100337,25145,101970,114436,180571,12227,9623,21059,6635,15612,65178
EW021_RS05880,1254,1050,1154,1722,1469,1137,228,2936,465,324,226,500
EW021_RS05885,91,1311,988,2451,678,123,62,9117,1617,536,130,1265
EW021_RS05890,36,188,125,349,109,29,13,1875,212,75,28,208
EW021_RS05895,992,863,1189,1244,1184,969,1051,2758,806,1018,974,724
EW021_RS05900,558,483,486,914,708,530,77,1344,209,143,113,205
EW021_RS05905,111,115,100,197,107,61,36,391,58,44,30,72
EW021_RS05910,3947,2852,3956,4738,4704,4039,1429,5374,1294,2191,1540,1669
EW021_RS05915,13822,15810,12412,14422,14203,14900,11452,13477,7063,12312,10459,8172
EW021_RS05920,6600,7668,8636,6763,4611,4225,5414,9661,3680,5492,4435,4463
EW021_RS05925,857,959,757,1184,580,501,138,746,180,89,64,133
EW021_RS05930,4242,4086,2659,4409,2524,2643,1314,4048,1140,763,623,930
EW021_RS05935,8710,8662,4565,9481,6986,5324,864,4941,1058,605,416,1127
EW021_RS05940,2524,2033,2612,2783,1991,1648,310,2844,515,239,213,602
EW021_RS05945,493,486,489,935,519,368,86,1565,293,105,68,330
EW021_RS05950,207,236,189,414,294,222,22,668,104,38,17,85
EW021_RS05955,1172,1279,1545,2368,1161,922,98,4025,720,206,80,496
EW021_RS05960,13332,9101,10514,10094,11945,10974,7352,3405,4966,3534,4147,5305
EW021_RS05965,2709,1449,3825,1847,1232,975,595,1193,362,370,565,876
EW021_RS05970,14789,9364,18757,8013,7953,7656,19688,9248,10971,8865,7603,10182
EW021_RS05975,6152,4177,7111,6242,7479,7160,2998,5689,2596,2424,1502,2497
EW021_RS05980,18292,8528,9774,21687,8832,8824,2233,7910,1491,1112,412,2449
EW021_RS05985,73,251,191,326,156,60,45,1860,249,61,28,179
EW021_RS05990,3861,3839,2160,5827,3156,3740,4440,2601,1392,1182,2040,4020
EW021_RS05995,1141,1821,784,2625,1176,1287,523,3391,641,299,411,1520
EW021_RS06000,104,324,220,620,198,88,66,2399,376,166,59,334
EW021_RS06005,14,64,47,120,36,8,3,438,75,33,6,73
EW021_RS06010,3,44,31,69,29,4,5,425,48,14,4,35
EW021_RS06015,16,140,92,205,55,20,7,910,132,48,17,117
EW021_RS06020,5,153,101,337,86,16,8,1148,190,77,11,161
EW021_RS06025,32,394,286,675,224,55,31,3327,469,168,48,420
EW021_RS06030,10,175,125,321,114,11,15,1615,211,86,25,200
EW021_RS06035,29,582,362,1016,287,70,31,4827,683,215,70,489
EW021_RS06040,14,82,43,152,42,12,9,693,91,29,9,70
EW021_RS06045,7,537,459,1165,374,33,36,2835,883,286,61,726
EW021_RS06050,11,284,197,523,142,24,17,1900,337,121,29,281
EW021_RS06055,4,48,26,54,34,4,2,390,63,27,4,42
EW021_RS06060,1,39,25,88,34,8,6,484,80,28,2,57
EW021_RS06065,5,80,51,128,45,4,6,645,92,24,7,66
EW021_RS06070,9,64,40,112,30,8,5,528,95,27,7,73
EW021_RS06075,3,94,58,182,49,6,6,560,119,58,11,94
EW021_RS06080,14,379,261,637,200,42,17,3076,436,153,56,407
EW021_RS06085,6,175,124,325,64,16,5,1401,186,62,14,181
EW021_RS06090,27,528,337,955,265,59,34,4161,629,222,57,468
EW021_RS06095,9,81,45,133,42,9,7,734,74,25,8,64
EW021_RS06100,4,58,29,93,33,4,2,544,41,19,5,44
EW021_RS06105,275,265,178,446,253,128,1167,846,454,263,423,1144
EW021_RS06110,1850,2136,1555,3033,2261,1324,1666,6836,1812,822,946,2435
EW021_RS06115,58,342,261,636,193,65,14,2977,400,134,35,341
EW021_RS06120,83,231,139,419,132,55,19,1695,210,80,18,144
EW021_RS06125,76,108,90,187,76,35,4,701,101,31,13,92
EW021_RS06130,458,373,178,495,238,175,58,1490,235,81,39,178
EW021_RS06135,59,169,105,283,125,36,10,1349,203,56,20,139
EW021_RS06140,79,179,143,309,146,48,13,1181,219,88,25,230
EW021_RS06145,165,122,122,179,121,57,22,700,94,34,16,69
EW021_RS06150,324,197,202,391,206,100,76,1199,182,78,30,135
EW021_RS06155,680,920,700,1488,615,194,202,5405,836,425,188,716
EW021_RS06160,610,472,450,890,425,201,161,2933,505,187,132,348
EW021_RS06165,179,187,162,339,134,54,32,1335,208,92,46,144
EW021_RS06170,109,71,63,89,42,30,23,254,53,12,15,29
EW021_RS06175,29,28,32,68,24,14,6,180,29,12,3,33
EW021_RS06180,74,118,83,194,71,18,9,806,148,54,20,89
EW021_RS06185,136,201,169,364,95,40,16,1891,235,85,24,167
EW021_RS06190,82,277,220,582,170,24,21,2455,420,150,46,325
EW021_RS06195,63,87,109,267,69,19,19,944,178,63,20,108
EW021_RS06200,72,194,135,340,113,17,15,1409,256,71,19,217
EW021_RS06205,135,147,137,305,82,22,27,1402,175,48,41,113
EW021_RS06210,92643,141708,33067,108139,88359,84935,12971,55638,8836,15104,20987,21801
EW021_RS06215,17498,18562,5897,14469,10135,12822,9685,7017,5301,6295,7704,6199
EW021_RS06220,175,108,100,187,73,25,20,512,109,39,19,88
EW021_RS06225,657,240,231,384,176,98,88,1054,173,63,42,109
EW021_RS06230,113,80,72,121,48,17,21,369,48,24,11,30
EW021_RS06235,1031,420,394,711,455,313,431,628,343,274,243,226
EW021_RS06240,248,237,396,463,365,275,167,1385,194,71,84,140
EW021_RS06245,292,249,481,389,318,237,217,989,234,98,130,183
EW021_RS06250,215,143,265,295,219,144,332,622,168,91,127,128
EW021_RS06255,720,893,2625,1588,627,381,391,4624,843,309,186,689
EW021_RS06260,6700,5295,4492,4714,6353,6096,6897,9363,2961,5905,5948,7484
EW021_RS06265,2581,2683,3264,2538,2618,1990,848,1848,697,803,785,712
EW021_RS06270,5141,4910,5728,4982,5301,4043,1320,3831,1032,915,998,974
EW021_RS06275,4082,3658,3640,4452,4354,3545,936,2824,733,742,644,790
EW021_RS06280,2375,2938,3151,2313,2407,1892,6190,7208,3428,6018,5504,5615
EW021_RS06285,2714,3710,3263,3112,2764,2076,7119,9750,4009,6689,6569,5866
EW021_RS06290,546,886,578,692,664,518,1200,1490,667,1296,1443,1188
EW021_RS06295,1488,2128,1477,1875,1543,1194,4171,4452,2138,3580,3747,3379
EW021_RS06300,1635,2316,1443,2033,1727,1358,2722,4170,1473,2899,2998,2425
EW021_RS06305,345,510,335,504,411,297,403,870,250,444,456,378
EW021_RS06310,2693,2992,1976,3126,3075,2361,2007,4528,1316,2136,1895,2356
EW021_RS06315,978,914,1134,1270,936,707,60,2542,361,90,43,302
EW021_RS06320,2731,2908,2287,3027,2907,2788,3091,7644,2276,1897,1810,4156
EW021_RS06325,1158,1264,1161,1684,1423,1252,597,4191,915,569,527,1353
EW021_RS06330,6150,5270,9169,4551,1845,2885,3312,5411,2116,3049,2578,1604
EW021_RS06335,4674,4119,5385,3483,1529,2653,1013,2620,673,1043,830,576
EW021_RS06340,1522,939,657,1336,835,978,74,749,105,29,35,208
EW021_RS06345,215456,237971,97899,209640,290871,254384,217925,111138,127656,160629,228818,251480
EW021_RS06350,5597,4622,2711,5162,4955,5563,19419,7650,14930,11763,15267,18802
EW021_RS06355,9135,10037,5907,10841,9550,10186,23471,15325,24947,16577,23270,32937
EW021_RS06360,31218,13584,27958,14350,11648,9666,13915,9735,6577,11085,14169,4603
EW021_RS06365,20371,19780,24476,12506,16286,13194,4634,4552,2609,2876,3398,3655
EW021_RS06370,18477,20268,25057,13439,16130,12330,3965,7815,3181,2942,3520,4017
EW021_RS06375,4578,4757,5956,3196,4157,2998,931,1698,767,712,847,1024
EW021_RS06380,23433,21554,28764,14802,18479,14244,8158,7637,5700,4489,5120,4799
EW021_RS06385,21731,18012,25151,12783,16617,12253,5171,4344,3819,2459,3187,2754
EW021_RS06390,31007,24528,31289,18963,22243,18471,10192,7322,7100,5296,5295,5545
EW021_RS06395,13569,10107,10140,12892,11551,9051,2363,7403,2347,1358,1132,3640
EW021_RS06400,3869,4947,6044,4281,3262,2600,5378,6837,2654,3643,3196,3098
EW021_RS06405,4732,5078,5656,4887,4196,3048,5654,5959,3030,3807,3475,3059
EW021_RS06410,4665,4429,3971,5458,4824,3603,3302,5570,1941,2050,1979,2025
EW021_RS06415,1262,1149,1438,919,1089,966,618,1479,592,516,450,360
EW021_RS06420,24442,18587,13960,21353,25834,24258,4384,5818,3015,2829,2768,2900
EW021_RS06425,2701,1874,4580,1770,1478,958,2257,2573,1556,954,827,846
EW021_RS06430,4147,2820,5179,3286,2595,2013,2947,4230,2025,1290,911,1356
EW021_RS06435,273,164,142,394,222,190,30,191,41,15,21,85
EW021_RS06440,233079,205184,53925,229254,229068,276043,153303,38434,145607,114353,147880,385252
EW021_RS06445,23,155,116,315,90,19,14,1850,208,60,14,146
EW021_RS06450,3633,2866,6929,3360,2774,2425,795,2152,564,474,494,543
EW021_RS06455,2112,1983,2991,2375,2211,2141,423,2333,426,343,268,446
EW021_RS06460,3763,3246,4475,3498,3227,3259,365,2917,523,288,254,456
EW021_RS06465,8871,6892,8382,8236,7586,7866,578,4093,741,352,272,737
EW021_RS06470,3858,2415,3110,3300,3442,3500,311,924,218,203,157,260
EW021_RS06475,6043,3466,4490,4728,5461,5708,274,2058,355,211,134,373
EW021_RS06480,10284,4802,7616,6926,11219,11544,248,2671,414,206,93,337
EW021_RS06485,673,763,494,808,341,221,3657,2847,1728,709,393,1144
EW021_RS06490,1009,1107,821,1372,454,273,6833,3677,3134,1522,853,2069
EW021_RS06495,694,1392,911,1893,591,267,5177,6992,2922,1414,749,2219
EW021_RS06500,1206,1087,727,937,481,393,13393,3073,5124,3368,2341,3842
EW021_RS06505,433,545,407,533,244,161,5295,2373,2220,1476,1010,1817
EW021_RS06510,981,1205,734,1463,587,332,9946,5108,4007,2623,1726,3214
EW021_RS06515,122,441,260,778,232,110,80,3201,402,112,59,322
EW021_RS06520,214,326,251,602,294,183,137,1511,219,104,71,216
EW021_RS06525,4867,3868,2744,4175,7389,7707,1528,2546,939,1384,1240,2285
EW021_RS06530,438,802,611,1090,529,297,801,3440,709,824,756,1055
EW021_RS06535,833,1164,967,1476,786,570,1313,4156,1001,1189,1144,1471
EW021_RS06540,469,582,378,730,451,383,271,1614,262,238,189,429
EW021_RS06545,341,604,422,928,288,349,505,3852,616,469,249,1510
EW021_RS06550,83,187,116,332,116,100,148,1387,209,149,55,400
EW021_RS06555,87,509,311,905,273,140,103,3906,609,274,90,665
EW021_RS06560,81,134,134,230,90,48,143,1092,200,75,65,245
EW021_RS06565,254,626,614,982,366,180,540,4744,935,448,276,1000
EW021_RS06570,122,423,387,783,264,93,333,3188,598,219,123,529
EW021_RS06575,119,340,305,539,210,107,301,2658,460,187,89,458
EW021_RS06580,212,739,614,1321,493,142,317,5606,1065,308,169,941
EW021_RS06585,68,443,339,833,230,56,120,3162,569,153,67,515
EW021_RS06590,173,889,726,1626,503,132,229,7259,1092,348,113,907
EW021_RS06595,5391,4564,4317,4365,3206,3444,4851,6792,3168,3689,3146,2422
EW021_RS06600,387,642,342,949,461,334,136,2635,471,223,121,393
EW021_RS06605,232,200,117,284,165,151,41,385,50,39,18,63
EW021_RS06610,612,534,380,685,430,448,133,985,161,91,74,196
EW021_RS06615,743,666,503,707,464,509,175,737,173,148,72,251
EW021_RS06620,357,338,225,407,259,247,36,517,70,36,21,89
EW021_RS06630,261,399,333,547,304,285,114,1224,234,122,100,365
EW021_RS06635,575,896,1036,1122,594,498,795,3324,903,777,703,1500
EW021_RS06640,757,653,639,740,857,820,1044,1228,628,632,580,1305
EW021_RS06645,1047,751,774,703,1070,1034,1217,845,750,668,676,1478
EW021_RS06650,816,917,1055,1191,1041,789,1929,2691,1398,1069,1174,2989
EW021_RS06655,197,494,379,840,381,233,251,2319,432,220,96,407
EW021_RS06660,531,1561,1389,2533,876,414,2707,9327,2327,1709,1122,2183
EW021_RS06665,220,490,468,810,294,181,806,3323,725,467,328,661
EW021_RS06670,384,754,610,1114,457,287,930,4325,864,474,350,747
EW021_RS06675,167,302,200,539,201,143,224,2148,282,106,88,305
EW021_RS06680,103,1112,805,2379,599,117,567,9256,1340,454,232,1166
EW021_RS06685,58,276,195,497,155,38,238,2335,397,163,121,337
EW021_RS06690,56,375,289,795,183,55,295,2763,522,219,179,432
EW021_RS06695,135,778,520,1168,389,117,520,4801,891,488,389,790
EW021_RS06700,1007,2025,1523,2962,1121,517,10306,10439,5008,5893,9075,5515
EW021_RS06705,773,1224,972,1281,694,421,9469,5485,3583,5134,7842,4720
EW021_RS06710,384,680,417,823,340,180,1259,2891,703,649,780,795
EW021_RS06715,256,452,376,622,276,164,5385,4349,1609,2907,3941,3046
EW021_RS06720,1665,2182,1978,2550,1427,865,32646,16235,9947,16657,26395,16799
EW021_RS06725,2921,3063,6433,3917,2521,2195,4509,6877,3098,4097,4468,3054
EW021_RS06730,813,1891,1764,3204,1124,634,2131,12083,2950,2227,1596,2906
EW021_RS06735,160,319,283,512,365,257,596,2242,507,235,501,740
EW021_RS06740,7003,5097,3255,6140,5993,4786,1587,1939,1418,766,1158,2605
EW021_RS06745,1572,830,555,1128,886,768,513,428,326,201,299,610
EW021_RS06750,110,81,40,103,65,45,19,110,25,5,8,21
EW021_RS06755,122,221,116,526,133,85,21,1318,195,84,29,159
EW021_RS06815,12843,11344,8345,9373,9143,8901,169049,91455,90272,77805,165179,172461
EW021_RS06820,34,107,94,133,75,29,15,878,98,36,14,95
EW021_RS06825,102,489,368,761,293,121,38,3662,439,134,65,378
EW021_RS06830,684,627,770,883,920,872,124,1768,292,143,110,352
EW021_RS06835,28360,21895,53825,25715,24327,26427,14338,15363,6854,13286,8979,11554
EW021_RS06840,6057,4508,6051,3912,3405,3044,1616,1418,896,762,892,1254
EW021_RS06845,16645,13691,15543,12631,11510,10189,7653,8617,4325,4924,4222,6466
EW021_RS06850,2747,2778,3295,2994,2773,1957,2207,6211,1970,1502,1376,2802
EW021_RS06855,4008,3490,4697,3469,4030,3050,1609,3960,1499,990,1114,2337
EW021_RS06860,1447,1423,1720,1809,1801,1457,361,2598,645,316,351,843
EW021_RS06865,40326,37348,44549,30196,27774,21284,72374,44434,47588,55387,58047,67390
EW021_RS06870,15848,12866,16790,11615,11967,8715,20043,10491,15036,11969,13279,19398
EW021_RS06875,18318,14394,20764,13154,12922,8844,21151,11669,18260,12173,15383,21597
EW021_RS06880,11325,8712,11871,7574,7131,6295,21193,8987,19540,10015,14329,21218
EW021_RS06885,14539,12119,19426,10598,7944,6428,6667,12464,4825,4427,3493,7550
EW021_RS06890,3513,2120,1741,2568,1790,1995,1385,2797,731,547,458,982
EW021_RS06895,5437,2718,2908,4254,4089,4407,756,1708,442,230,331,422
EW021_RS06900,71272,46798,39253,35188,34311,35490,11788,9622,5890,8694,8272,6960
EW021_RS06905,745,915,757,1286,1358,1011,589,2646,936,394,677,1166
EW021_RS06910,840,893,785,900,1007,992,332,1890,368,280,195,384
EW021_RS06915,747,681,597,622,728,775,431,1267,319,297,238,358
EW021_RS06920,925,933,821,736,953,1042,519,1372,426,437,328,444
EW021_RS06925,1077,1071,899,948,1077,1208,960,1483,560,683,635,664
EW021_RS06930,1344,1804,1755,2049,1566,1356,883,4869,1003,777,504,933
EW021_RS06935,3675,3285,2200,2612,3164,3334,1067,1109,530,647,610,758
EW021_RS06940,14935,15954,10954,11538,10904,11142,7676,9917,4194,6914,6582,7685
EW021_RS06945,10627,12633,5829,11561,6938,6330,1456,4560,1346,956,914,2209
EW021_RS06955,5087,4517,2040,5101,4513,3618,2325,2890,2764,1234,3269,4109
EW021_RS06960,150,257,161,540,215,184,38,1671,268,73,22,198
EW021_RS06965,8059,7223,3077,7446,8290,6255,3155,2684,2017,1611,2166,5617
EW021_RS06970,31218,38046,28156,31514,26607,21891,34149,24365,20689,20202,19121,33213
EW021_RS06975,52947,39239,30558,37169,73037,55271,6986,9288,3699,5698,3656,5392
EW021_RS06980,18561,13558,10261,11460,11770,13414,5347,4759,3633,2826,2855,6008
EW021_RS06985,23000,17786,14328,15505,19369,18865,6797,6942,6072,3605,4440,8676
EW021_RS06990,10733,8357,10644,9361,8082,7798,2825,4878,1947,2060,2063,1973
EW021_RS06995,7707,5416,6370,5959,5556,5853,1398,4185,1294,882,834,1375
EW021_RS07000,997,1011,1031,1283,847,797,42,695,119,47,27,85
EW021_RS07005,16947,15103,18693,14338,13558,13154,2030,3017,1726,1115,865,2883
EW021_RS07010,14484,10292,12179,12458,14520,13229,1824,3292,1616,1033,843,3361
EW021_RS07015,9616,8881,6655,7573,7927,6727,1086,3972,976,612,479,1497
EW021_RS07020,2121,3146,3295,3483,2101,1618,1719,10109,2459,1627,1502,1988
