GeneID,X50274,X50275,X50276,X50289,X50290,X50291,X50304,X50305,X50306,X50319,X50320,X50321,X50334,X50335,X50336,X50349,X50350,X50351
EQB47_RS07260,16534,14715,15280,25688,18369,15602,18571,12077,11831,24748,14064,13546,15811,15400,14675,17260,17748,14949
EQB47_RS07265,18531,19057,19845,29894,23778,20691,20836,15586,15937,28434,18640,18174,18296,19350,20171,19594,24090,20023
EQB47_RS07270,4819,5041,5547,7495,5935,5319,5149,3430,3879,7493,4685,4559,5289,4828,5362,4897,5584,5151
EQB47_RS07275,9109,6718,7389,13831,7916,7318,10430,4763,5140,13912,6123,6252,8440,6334,7378,10527,7434,6716
EQB47_RS07280,10646,9122,10151,14297,10817,10180,12166,6986,7471,15505,8453,8540,9429,9068,9944,11791,10315,9375
EQB47_RS07285,646,1955,2238,1676,2103,2032,731,1293,1344,1085,1681,1593,531,1761,1894,819,1886,1707
EQB47_RS07290,491,2636,2337,1112,3279,2772,573,2074,1537,899,2786,2554,394,2738,2562,554,2758,2214
EQB47_RS07295,551,2376,2514,1102,3486,3174,642,2234,1621,928,2818,2741,477,2466,3303,663,3288,2541
EQB47_RS07300,5240,5983,7056,7263,9694,8265,6052,6631,4892,7417,7175,7011,4300,5842,8648,6134,9436,6975
EQB47_RS00735,698,830,1127,1155,1136,1155,858,797,775,1128,899,1057,576,851,1291,837,1238,892
EQB47_RS07305,24411,19120,23867,36780,33342,30853,28985,20811,15520,35318,22611,26338,20659,17694,30509,29952,31534,22621
EQB47_RS07310,2214,755,1265,4162,1385,1433,2604,665,742,2964,986,1119,1815,823,1253,2482,1322,985
EQB47_RS07315,2596,968,1539,5011,1813,1796,3282,1084,1033,3661,1264,1443,2334,1039,1729,3120,1659,1321
EQB47_RS07320,12382,5628,8140,24262,9313,9229,15552,5219,4881,17699,6427,7604,11405,5216,8281,14466,8687,6592
EQB47_RS07325,4718,1694,2638,8909,2747,2803,5586,1415,1455,6326,1826,2380,3537,1404,2760,4882,2414,2004
EQB47_RS07330,3172,4206,7680,5810,6675,7042,3612,4096,4406,4307,4907,5963,3222,4608,7458,3313,6728,5239
EQB47_RS07335,402,528,1067,502,1117,904,514,652,547,460,804,678,397,551,982,500,1034,617
EQB47_RS07340,306,475,1041,491,1016,1015,403,661,562,418,772,749,335,446,1106,459,1027,607
EQB47_RS07345,1879,4574,13114,2245,11037,14458,2737,6727,6045,2165,7197,9836,2309,4081,15285,3030,11665,6841
EQB47_RS07350,18977,25142,82297,24493,68507,96568,33652,40241,44095,24372,37890,62928,24846,21772,102749,38203,65766,49158
EQB47_RS00740,323,374,502,462,514,506,382,349,524,515,390,485,331,371,506,520,550,391
EQB47_RS07355,6399,8107,8677,7922,9659,6286,6884,5244,5302,9433,7284,4409,5515,6208,7784,6681,6024,6623
EQB47_RS07360,2181,3753,4945,2657,5994,5576,2276,3793,3155,3244,4520,4369,1826,3253,5978,2737,4948,4103
EQB47_RS07365,780,1931,3305,1075,1764,2431,1156,1302,3492,1305,2510,2149,625,4812,2262,1621,1500,4420
EQB47_RS07370,1563,1319,1877,2889,1921,1881,2189,1245,965,2362,1440,1454,1632,1308,2009,2312,1645,1389
EQB47_RS07375,1467,1196,1580,2276,1937,1756,2066,1130,972,2059,1439,1485,1332,1127,1775,1978,1647,1330
EQB47_RS07380,4842,5631,7626,6932,8505,7848,5176,5360,5177,6660,6355,6276,4193,5731,8361,5103,7420,6490
EQB47_RS07385,651,1589,2039,1644,2081,1670,745,1128,940,948,1604,1345,481,1441,1583,848,1438,1331
EQB47_RS07390,2058,5190,6520,4204,6443,5116,2381,3837,3257,3039,5087,4363,1732,4968,5008,2414,4705,4163
EQB47_RS07395,898,2680,3177,1758,3052,2322,1087,1872,1441,1275,2563,2075,767,2220,2558,1124,2336,2013
EQB47_RS07400,3262,9400,12301,6291,11657,8974,3919,6649,5250,4786,8550,7989,2951,7900,9938,4029,9061,7166
EQB47_RS00745,115,132,183,153,179,171,158,116,191,234,162,170,110,138,152,251,203,161
EQB47_RS07405,19520,27432,29712,28249,24867,15490,19368,17572,15512,26801,19113,12535,14942,22082,21161,23631,17721,19146
EQB47_RS07410,50104,62913,68954,82339,58542,37596,52518,40667,36441,68755,45165,29038,39626,52026,54563,67680,42231,46497
EQB47_RS07415,27440,37974,42925,42629,34727,22822,27510,24033,21781,36833,26679,17281,20728,31716,30501,36528,24758,27782
EQB47_RS07420,14279,14483,19051,20893,20633,17342,15143,12938,10709,20008,14971,13604,12059,12452,18811,16309,17708,13470
EQB47_RS07425,3817,5894,7793,6226,8164,6822,4226,5013,4362,5841,6478,5845,3172,5046,6926,4302,7264,5595
EQB47_RS07430,1745,2165,2816,2771,2811,2484,1876,1670,1519,2543,2217,2054,1365,1800,2449,1873,2216,1907
EQB47_RS07435,17,35,35,21,40,21,17,29,24,22,23,15,18,48,28,20,19,34
EQB47_RS07440,1505,10514,11611,1328,16982,11384,1980,12145,9121,3105,13280,11042,1816,12259,12646,2884,15044,10517
EQB47_RS07445,1309,1977,2176,2122,2633,1921,1566,1972,1767,2041,2217,1563,1116,2191,2669,1788,2306,2117
EQB47_RS07450,565,292,447,491,527,397,604,333,398,772,435,377,400,419,468,606,439,508
EQB47_RS00750,3104,677,796,6833,1084,1175,3951,598,597,4720,652,804,2588,469,1040,3248,788,724
EQB47_RS07455,324,102,176,322,136,189,300,76,115,317,122,100,293,128,208,323,112,113
EQB47_RS07460,8784,4038,6247,11219,6277,5947,8991,4243,4426,10589,5095,4620,7412,4691,7548,8826,5497,5411
EQB47_RS07465,901,755,1007,1446,1074,1026,1084,837,762,1194,1015,923,790,879,1042,837,1113,956
EQB47_RS07470,6137,6786,6183,10583,7961,5690,5659,5121,3644,8492,6421,4408,4861,7444,4119,5715,6382,5042
EQB47_RS07475,17889,23490,23067,32904,31911,22920,18156,20767,14807,25760,24667,17955,15593,27554,15919,17517,26975,20072
EQB47_RS07480,3328,3656,3920,4255,5413,4401,3740,3434,2592,5263,4036,3628,2609,3308,4050,3652,4732,3375
EQB47_RS07485,4194,14120,17674,8859,18574,16210,4897,12279,10522,6364,16220,13933,3907,13889,15443,4089,15439,12792
EQB47_RS07490,2029,6565,8383,4322,8804,7737,2337,5331,4982,3024,7799,6530,1980,6753,7565,1983,7419,5934
EQB47_RS07495,5006,8758,10557,5662,11241,8937,5182,7054,6367,7454,9340,7282,4413,9152,9666,5389,9383,8162
EQB47_RS07500,5276,7376,9512,5894,10140,8286,5245,6294,5722,7446,8053,6928,4572,7056,8990,5485,8230,7079
EQB47_RS00755,1337,2196,3552,1953,3192,2905,1596,1821,1482,1810,2485,2322,1088,1479,2841,1573,2298,1995
EQB47_RS07505,2592,2872,3577,2385,4130,3508,2680,2558,2230,3823,3283,3157,2087,2527,3395,2261,3481,2777
EQB47_RS07510,4549,5975,7155,4402,8306,7611,4729,5186,4128,6438,6438,6447,3978,5539,6635,4504,7632,5586
EQB47_RS07515,2150,2373,2936,2073,3380,2970,2269,1795,1464,3271,2475,2568,1778,1946,2661,2071,2818,2239
EQB47_RS07520,1248,2673,3072,1538,3149,2713,1488,1971,1585,1857,2387,2459,1230,2186,2665,1536,2873,2235
EQB47_RS07525,1,6,7,5,13,3,3,6,5,3,8,5,2,3,7,0,4,3
EQB47_RS07530,2633,1195,1766,2499,2197,2086,2951,1408,1217,3841,1589,1597,2301,1034,2285,2956,2206,1536
EQB47_RS07535,3244,3937,4247,2470,5584,3793,3250,3451,2571,5060,4491,3141,2787,3687,3706,3402,4351,3193
EQB47_RS07540,3270,3816,4518,2318,5625,4160,3215,3163,2560,5042,4358,3263,2930,3506,3849,3462,4321,3223
EQB47_RS07545,2721,3134,3592,2009,4755,3723,2769,2763,2252,4195,3733,3033,2522,2914,3474,2938,3971,2860
EQB47_RS07550,2601,3116,3416,2056,4436,3228,2377,2571,2156,3689,3409,2383,1967,2767,3342,2621,3187,2840
EQB47_RS00760,5006,7795,10100,6963,9761,7361,5581,6054,5499,7549,8195,5167,4243,6336,8720,6811,7209,6922
EQB47_RS07555,3578,4345,4488,3036,5960,4152,3435,3581,2692,4981,4592,3216,3107,3834,4968,3589,4292,3962
EQB47_RS07560,5905,7555,7921,5151,10231,7403,5671,6116,4847,8832,8129,5338,4721,6451,8174,6243,7685,6881
EQB47_RS07565,603,657,634,450,788,603,704,455,389,969,690,404,469,492,608,677,581,589
EQB47_RS07570,887,3075,3025,1537,3673,2794,892,2380,2010,1352,3068,1896,722,2542,3544,1021,2997,2701
EQB47_RS07575,21620,75744,36666,27058,67853,26064,22032,34285,36947,32575,71532,5712,15307,88663,44043,32488,37556,60556
EQB47_RS07580,23338,25952,35279,34341,39286,31488,24681,30197,19768,32367,32704,26068,17801,24331,36012,27485,39402,25160
EQB47_RS07585,8495,13307,17579,12255,21189,16662,9300,16083,10972,11447,16942,14426,7559,12676,17470,9095,22458,13421
EQB47_RS07590,1415,4518,6265,3022,6008,5458,1545,3574,2929,2151,5100,5407,1219,3951,4953,1687,4967,3893
EQB47_RS07595,1903,5459,8440,3847,8144,7819,2079,4883,3914,2614,6198,6996,1543,4806,7743,2316,6945,5347
EQB47_RS07600,1462,4560,6068,2938,5206,4926,1608,3683,3184,2070,4199,4315,1095,3944,5208,1732,4817,4204
EQB47_RS00765,746,1130,1208,459,1780,1385,773,1164,1160,1068,1575,1143,602,1627,1919,795,1651,1610
EQB47_RS07605,597,611,1184,1644,822,881,524,517,407,767,665,1258,279,532,786,463,690,446
EQB47_RS07610,4396,6194,11611,15357,9918,8461,3497,6863,4855,6550,7460,5556,2174,5837,9139,3345,8790,5109
EQB47_RS07620,4273,5038,7700,5622,5022,5244,5216,4032,4237,6086,4127,4239,4304,4037,7042,6118,4978,5245
EQB47_RS07625,4334,4609,6795,5213,4906,5116,5240,3830,3822,6046,3989,4073,3796,3639,6212,6204,4916,4492
EQB47_RS07630,9,38,16,9,35,28,10,14,4,7,37,7,5,20,18,10,27,15
EQB47_RS07635,32016,118544,56484,44990,131999,70848,56234,94584,36095,53439,103825,48021,35374,106965,56096,59012,106213,53459
EQB47_RS07640,1022,64148,23960,2128,74317,35859,969,52933,17595,1764,58236,22779,803,58978,30213,884,60477,26865
EQB47_RS07645,1356,7074,6731,3135,9222,9821,1328,5915,4863,2286,6363,7780,958,5349,7871,1434,7081,6775
EQB47_RS07650,2466,9530,9863,3322,12743,10703,2832,8063,6570,4788,10679,9918,2387,8515,9519,3182,10381,8435
EQB47_RS00770,597,750,744,361,1271,921,697,866,831,927,955,883,536,959,1159,605,1254,1047
EQB47_RS07655,2111,7460,7612,2709,9404,7875,2190,6174,4624,3869,8215,6819,1850,6835,6697,2682,7458,6056
EQB47_RS07660,1771,2855,4069,2348,4809,4711,1861,2824,2751,2631,3365,3582,1311,2627,4352,2034,3839,3063
EQB47_RS07665,136,151,162,241,241,174,159,116,107,183,167,147,128,139,195,156,180,142
EQB47_RS07670,182,447,433,250,617,421,246,371,270,278,541,372,183,515,432,220,560,307
EQB47_RS07675,170,304,175,91,371,106,271,231,142,288,316,101,169,447,131,250,205,144
EQB47_RS07680,490,774,568,428,901,333,742,581,345,789,903,255,475,977,503,816,670,395
EQB47_RS07685,742,1324,855,591,1783,562,1024,1069,504,1127,1511,497,797,1235,840,947,1210,710
EQB47_RS07690,666,1153,852,624,1758,563,1128,1087,540,1124,1499,534,697,1162,851,958,1207,694
EQB47_RS07695,11,29,29,8,37,21,28,14,17,36,20,16,12,28,30,24,16,17
EQB47_RS07700,3375,4664,5356,7399,5854,4144,4364,3166,3545,5092,3858,3267,2860,3988,4871,3944,4065,4196
EQB47_RS00775,422,418,495,341,738,606,465,489,534,652,559,580,350,448,758,460,714,658
EQB47_RS07705,5455,9527,9371,7565,11333,6791,7364,6368,5879,9343,8273,5112,4850,7823,8556,7788,7663,6892
EQB47_RS07710,3575,5314,5027,4664,6192,3793,4765,3519,3521,5550,4631,2885,2664,4119,4770,4405,4029,3961
EQB47_RS07715,1894,3177,7154,2625,3657,5257,2166,2621,3821,2811,3351,3992,1797,3173,6264,2433,3338,4910
EQB47_RS07720,924,1338,3443,1208,1535,2540,1055,1124,1692,1270,1388,1930,749,1222,3270,1164,1529,2292
EQB47_RS07725,453,752,1860,613,1094,1466,618,661,961,766,882,1179,493,656,1863,626,939,1209
EQB47_RS07730,1623,2038,7858,1588,3187,6586,1975,1987,3908,2467,2647,5188,1543,1995,7892,2241,3099,5294
EQB47_RS07735,4127,6290,24224,3882,10075,19939,4192,5971,13890,5616,7723,15078,3163,5409,23986,4797,8272,17498
EQB47_RS07740,839,991,1100,635,1418,1022,913,872,764,1208,1130,944,778,966,1259,827,1205,1043
EQB47_RS07745,483,485,655,447,745,546,574,392,380,764,503,469,470,422,723,552,621,549
EQB47_RS07750,319,304,411,245,444,310,317,291,264,420,358,293,243,276,425,335,356,326
EQB47_RS00780,31906,1993,4163,12095,4300,3141,27457,952,2027,45399,1743,1613,17753,859,1989,24343,884,2595
EQB47_RS07755,306,328,529,304,291,407,407,201,360,521,226,363,317,252,377,420,325,377
EQB47_RS07760,974,1046,1702,1072,938,1188,1322,638,1000,1533,714,1140,899,684,1251,1360,978,1230
EQB47_RS07765,278,202,403,278,201,316,514,132,266,519,174,282,378,169,289,456,228,265
EQB47_RS07770,2546,704,1161,6519,949,991,3936,592,662,3865,702,801,2673,719,776,3043,826,727
EQB47_RS07775,712,139,248,1611,191,217,1063,113,138,1061,153,190,774,149,161,753,208,161
EQB47_RS07780,801,171,332,1872,264,236,1225,168,124,1170,201,227,814,181,226,872,237,217
EQB47_RS07785,126,44,89,329,45,50,228,30,19,229,44,50,158,53,54,173,46,43
EQB47_RS07790,144,43,88,380,49,70,266,47,32,259,53,51,200,49,55,191,46,45
EQB47_RS07795,156,68,89,395,89,73,262,35,39,299,77,58,182,67,72,172,78,57
EQB47_RS07800,541,315,480,1269,515,488,922,279,211,1014,341,339,630,349,441,632,405,300
EQB47_RS00785,107,47,74,152,78,101,149,59,79,199,58,114,79,55,160,118,89,97
EQB47_RS07805,11425,13867,19569,23671,22775,16998,15202,12394,10744,20291,15096,13739,12307,12787,17518,12127,17176,13672
EQB47_RS07810,1964,645,803,1381,1299,978,2069,794,571,2795,777,721,1631,578,1026,2063,1120,713
EQB47_RS07815,10660,10530,10398,15701,9657,6136,11888,5737,6575,15494,9035,6028,7167,9886,8709,11302,6201,7443
EQB47_RS07820,12698,13348,13933,8883,16077,10463,14358,5249,12295,14012,14300,6821,7103,23687,8881,24316,8630,19267
EQB47_RS07825,21,9,24,46,9,10,22,8,12,29,12,18,10,7,13,21,5,9
EQB47_RS07830,19,6,11,32,10,10,15,5,3,33,11,7,15,8,9,24,9,3
EQB47_RS07835,1128,648,526,1147,1270,509,1293,355,296,1374,552,429,445,358,491,1450,458,429
EQB47_RS07840,138,620,632,296,827,658,100,471,331,207,590,623,78,453,690,156,655,501
EQB47_RS07845,1267,6946,8455,2894,10385,9783,1186,6958,5685,1941,7605,8672,1080,6470,8966,1424,10488,7181
EQB47_RS07850,339,395,656,532,573,476,326,321,331,442,409,337,269,304,701,403,424,427
EQB47_RS00790,122,35,81,116,44,56,87,20,40,175,20,56,44,25,82,84,26,54
EQB47_RS07855,204,236,416,346,367,357,184,210,208,285,283,225,180,194,435,235,273,311
EQB47_RS07860,224,164,172,332,285,237,221,203,126,279,224,223,159,138,228,226,277,177
EQB47_RS07865,41,15,19,48,25,19,23,13,12,27,16,23,20,16,36,38,15,20
EQB47_RS07870,1083,943,1136,1494,1078,851,1084,650,661,1480,895,695,712,685,1150,1247,725,791
EQB47_RS07875,911,1235,1585,1313,1461,1286,966,804,785,1445,1101,954,723,793,1338,1220,1010,991
EQB47_RS07880,664,1280,1629,726,2077,1831,844,1313,982,1096,1426,1781,556,1011,1598,823,1976,1249
EQB47_RS07885,63,168,210,90,227,205,80,122,103,81,163,180,92,144,207,58,220,119
EQB47_RS07890,935,2270,2662,1353,3546,3305,1069,2331,1586,1543,2678,2983,835,1927,2757,1103,3355,2026
EQB47_RS07895,930,1334,1566,832,1874,1769,1093,1166,737,1418,1433,1591,885,1119,1373,1089,1689,971
EQB47_RS07900,1378,1714,2070,1443,2517,2312,1681,1497,1118,2283,2048,2179,1216,1432,1899,1664,2065,1386
EQB47_RS00795,4226,8292,8377,5297,8786,5117,5228,6671,5277,6423,8658,4468,3551,7239,6911,6196,6129,5169
EQB47_RS07905,1718,1295,1832,1642,2043,1894,2049,1090,1054,2607,1514,1559,1574,1009,1926,2268,1749,1359
EQB47_RS07910,6904,4693,6725,6930,7345,7226,8335,3951,3734,10598,5400,6246,6788,3625,6973,8854,6431,5134
EQB47_RS07915,76,106,246,79,172,232,110,112,161,129,126,219,62,123,249,80,159,198
EQB47_RS07920,24,30,61,15,56,62,21,21,61,40,37,65,17,30,94,25,41,63
EQB47_RS07925,695,1277,1222,516,1776,1352,853,968,963,1182,1350,1244,549,943,1437,849,1217,1184
EQB47_RS07930,9137,14003,31219,9881,23885,29464,9342,15844,22103,13492,18744,25469,7322,13737,38000,11011,21376,26012
EQB47_RS07935,17090,61212,94128,43415,90714,98125,17114,37331,55263,26885,69018,100652,15583,36933,86720,16349,57315,61346
EQB47_RS07940,17734,69891,107788,50495,107811,120525,17575,42924,60966,28206,79575,117999,16264,41782,106957,17908,69683,68082
EQB47_RS07945,41881,88998,140864,94329,141684,157167,39190,55331,78652,58004,102529,157326,35842,52637,138254,38572,87306,88144
EQB47_RS07950,1428,10351,11022,2570,12165,13465,2027,11949,11100,3205,10750,13135,1662,10457,11850,2384,13879,11691
EQB47_RS00800,12733,21603,19380,19366,21513,12576,14381,15648,9911,18184,20573,11309,11773,18136,16062,16840,15877,10653
EQB47_RS07955,2231,2040,2736,2645,3185,2903,2349,1998,1719,3059,2522,2279,1904,1873,3043,2300,2896,2215
EQB47_RS07960,301,265,327,357,315,309,291,170,174,421,297,278,252,219,352,278,311,263
EQB47_RS07965,383,396,459,369,558,433,476,378,332,596,500,392,310,461,518,490,621,443
EQB47_RS07970,8873,13166,17057,8090,19456,15214,9229,16492,11534,11969,15247,9302,6945,13021,18223,9986,23148,13690
EQB47_RS07975,32,25,44,47,56,43,47,30,20,45,38,29,22,34,41,39,56,30
EQB47_RS07980,31,41,46,50,51,59,37,34,31,48,48,41,36,38,51,47,61,43
EQB47_RS07985,29,40,89,74,67,77,26,52,45,41,36,59,21,50,81,33,75,52
EQB47_RS07990,782,14371,18457,2270,17295,17066,872,13133,11323,1212,14611,12985,660,15053,12143,970,18168,13158
EQB47_RS07995,2381,4820,6263,3828,7660,6073,2518,4619,3581,3366,6098,5194,1617,4402,5069,2587,6264,4023
EQB47_RS08000,8454,17154,22229,14728,26699,22119,8659,16227,12240,11869,21391,19503,7015,16246,18531,9179,23060,15075
EQB47_RS00805,4565,5659,5822,6610,5629,3523,5193,4112,3074,6072,5328,3539,4206,4942,4926,5078,4534,3301
EQB47_RS08005,7971,15119,20778,14640,22522,20586,8116,13447,11006,11288,18325,17529,6589,14642,19020,8442,19885,13759
EQB47_RS08010,1820,2627,3531,2769,3863,3701,1949,2530,2076,2571,3182,3146,1744,2574,3231,2129,3838,2628
EQB47_RS08015,9273,10297,14324,12495,15179,14793,9616,9243,8219,13275,12860,12633,7547,10201,13321,10305,13883,10315
EQB47_RS08020,11855,12040,16939,15442,18433,17717,11856,10944,9744,16434,14559,15617,9754,11420,16560,13036,16880,12192
EQB47_RS08025,25934,21967,29859,28069,31303,30088,25939,20257,19329,35404,25498,27223,21988,20146,28526,27963,30393,24725
EQB47_RS08030,16264,14229,20341,21833,18772,18409,16403,10939,11702,21678,14643,16209,12948,12010,20318,17958,16797,16034
EQB47_RS08035,2368,6188,6273,3659,7086,6163,2781,4861,3600,3893,5453,5419,1999,4888,5718,3067,5694,4654
EQB47_RS08040,657,865,1037,765,1388,1115,883,795,634,1134,925,920,685,740,985,979,1018,658
EQB47_RS08045,1518,2149,2496,1895,3391,2759,2402,1764,1372,2695,2325,2184,1557,1800,2513,2275,2486,1798
EQB47_RS08050,2404,5253,6360,3423,6591,4648,2734,3959,3669,3829,5210,3555,1934,4320,5285,2815,5068,4096
EQB47_RS00810,1044,2515,10463,1425,3514,7823,1976,1359,2929,1024,1931,4642,1379,1240,6951,1975,1872,2844
EQB47_RS08055,1263,2766,3615,2647,4002,3664,1270,2572,1972,1716,3052,2927,1143,2422,3573,1514,3618,2536
EQB47_RS08060,2731,5654,7774,5617,8630,8295,2713,5213,4422,3893,6188,6845,2301,4635,7777,3142,7680,5619
EQB47_RS08065,3166,4501,4234,5038,6729,4421,3660,4175,3027,4810,4958,3798,2346,3601,4925,3453,4558,4016
EQB47_RS08070,244,337,1493,1283,520,1001,252,329,760,377,444,851,200,378,1376,242,516,849
EQB47_RS08075,245,352,1477,1288,524,1039,249,338,769,351,449,904,217,391,1382,257,533,839
EQB47_RS08080,116,189,728,658,235,526,118,127,319,166,180,441,81,182,628,93,238,338
EQB47_RS08085,21,32,148,146,47,75,22,22,56,24,39,68,16,35,104,20,41,68
EQB47_RS08090,67,80,363,409,122,267,71,75,197,65,103,219,45,89,322,41,101,242
EQB47_RS08095,90,136,583,677,233,390,82,99,253,143,158,343,72,130,516,84,173,284
EQB47_RS08100,307,296,1239,1978,455,1015,278,244,661,388,351,855,250,281,1140,270,380,683
EQB47_RS00815,1135,1617,8099,1207,2908,5865,2575,924,2389,1348,1322,3290,1880,776,5115,3102,1159,2290
EQB47_RS08105,322,293,1148,2317,402,965,314,232,574,398,328,792,285,265,1124,256,357,572
EQB47_RS08110,1864,603,2950,8720,851,2190,2321,482,1243,2568,593,1767,1770,492,2775,2199,819,1335
EQB47_RS08115,1120,377,2122,5560,474,1412,1349,306,764,1440,397,1094,1105,312,1629,1383,493,754
EQB47_RS08120,356,56,702,1928,108,465,445,69,317,413,84,304,341,57,520,488,123,250
EQB47_RS08125,55,25,128,424,26,88,57,24,55,59,22,66,39,26,113,73,30,60
EQB47_RS08130,87,27,123,679,30,116,84,15,45,110,34,102,72,18,126,76,27,63
EQB47_RS08135,28,6,60,195,12,30,27,5,11,27,4,45,8,1,41,26,8,20
EQB47_RS08140,21,9,59,174,13,35,29,4,28,36,6,31,29,11,37,31,15,24
EQB47_RS08145,35,7,77,307,10,54,37,10,22,43,12,50,36,7,62,39,9,28
EQB47_RS08150,13,4,25,41,9,15,9,2,12,18,4,22,10,2,12,3,5,9
EQB47_RS00820,346,291,1206,465,500,1150,924,181,358,484,196,617,595,142,845,975,220,378
EQB47_RS08155,495,154,2032,2829,410,1409,541,212,805,593,339,1197,510,206,2108,624,509,872
EQB47_RS08160,10,6,42,56,16,24,16,5,13,9,7,20,11,8,17,13,7,12
EQB47_RS08165,872,1893,3559,2886,2191,2448,1183,1357,1814,1446,2545,2473,928,1777,2116,827,1851,1956
EQB47_RS08170,193,498,691,460,546,560,200,286,298,298,581,453,146,434,386,192,415,353
EQB47_RS08175,3001,6408,8640,7385,8931,7424,4162,6010,4926,4907,7900,7044,3411,7872,6412,3262,8936,6201
EQB47_RS08180,1518,3227,4611,3554,5302,4325,2083,3342,2870,2586,4502,4116,1717,4208,3854,1679,5206,3505
EQB47_RS08185,536,1005,1510,1113,1731,1446,683,1116,889,826,1358,1268,582,1233,1401,615,1739,1177
EQB47_RS08190,3375,6977,9661,6750,12230,9645,3300,8344,6058,4678,9863,8563,2882,8707,9809,3152,12205,7863
EQB47_RS08195,3436,6764,8859,6563,11608,9816,3339,8147,6140,4837,9719,8768,3056,7956,9699,3117,11898,7673
EQB47_RS08200,15046,19040,26417,22634,32895,26792,16624,22705,17415,22122,24740,20827,14265,20676,30151,18345,31476,22597
EQB47_RS00825,62,70,84,55,102,113,53,55,52,56,74,111,40,58,119,45,105,64
EQB47_RS08205,108,156,577,302,295,428,97,179,318,119,240,393,82,219,461,70,288,340
EQB47_RS08210,313,480,1526,918,811,1346,253,568,845,321,725,1260,231,585,1579,231,830,899
EQB47_RS08215,224,357,1092,642,622,928,196,419,621,244,495,843,187,445,1159,182,641,628
EQB47_RS08220,206,399,1098,486,654,1045,199,450,585,238,550,846,161,529,1049,179,701,690
EQB47_RS08225,191,326,689,260,498,688,141,307,410,188,432,565,148,337,613,133,520,485
EQB47_RS08230,223,317,790,422,511,726,212,346,500,218,406,659,143,356,859,219,567,534
EQB47_RS08235,4886,11697,13610,6965,16337,14115,5221,11265,8357,6854,13757,11628,4262,11526,12462,5206,14626,10191
EQB47_RS08240,1699,4452,5201,2513,6054,5539,1846,4005,3055,2436,5124,4744,1670,4109,4611,2189,5162,3973
EQB47_RS08245,1925,4228,5316,2560,5794,5404,1968,3650,3033,2755,4719,4543,1833,4012,4912,2312,5061,3875
EQB47_RS08250,1640,4265,5887,2643,6158,5754,1796,3610,3229,2406,4794,5105,1471,3972,5632,2002,5317,4285
EQB47_RS00830,132,112,162,135,129,137,83,67,42,105,97,92,88,58,126,124,107,91
EQB47_RS08255,531,1210,1907,761,1925,2004,587,1132,1066,832,1475,1819,441,1057,1736,686,1703,1431
EQB47_RS08260,699,1405,1607,744,1618,1742,1161,1520,1235,1285,2079,2017,751,1243,1356,1405,1664,1221
EQB47_RS08265,1192,2218,2510,1236,2550,2600,1671,2219,1796,1782,3067,2925,1233,2223,2393,2137,2545,1815
EQB47_RS08270,1357,2353,2847,1424,2950,2733,1936,2437,1863,2087,3206,2781,1454,2835,2441,2316,2989,2012
EQB47_RS08275,1189,5537,7237,2586,6907,8184,1210,6195,5225,1985,6323,7207,1000,5782,8950,1598,7312,7130
EQB47_RS08280,870,3609,5003,1921,4833,5704,978,4288,3910,1612,4479,5751,836,3827,6187,1335,5117,5048
EQB47_RS08285,5,59,44,10,65,40,10,37,25,15,43,40,3,28,44,11,32,40
EQB47_RS08290,5,4,8,6,7,5,2,2,3,4,6,2,2,5,6,4,4,2
EQB47_RS08295,807,1467,1582,696,1987,1614,856,1383,983,1423,1567,1340,626,1127,1697,1011,1491,1400
EQB47_RS08300,528,360,616,806,534,561,543,294,397,701,432,427,449,346,746,573,474,549
EQB47_RS00835,344,354,436,260,291,286,278,169,199,246,277,265,175,280,385,348,286,298
EQB47_RS08305,405,284,648,2094,375,727,456,161,284,602,268,442,417,208,697,450,280,345
EQB47_RS08310,6,5,9,9,7,5,12,4,5,15,2,2,1,3,0,5,6,3
EQB47_RS08315,1196,956,1612,2372,1430,1714,1234,654,737,1587,947,1164,1034,599,1594,1263,1140,882
EQB47_RS08320,990,750,1235,1783,1239,1334,892,548,549,1167,761,877,802,535,1278,953,903,697
EQB47_RS08325,2548,9027,8396,3514,10940,7629,2868,7794,4945,4292,9152,6191,2313,7520,7271,3094,8298,6395
EQB47_RS08330,3172,7054,7535,3909,9115,6626,3426,5712,4103,5524,7122,5403,2682,5693,6849,4311,6605,5258
EQB47_RS08335,269,628,751,408,962,668,299,517,438,474,757,593,237,489,809,328,670,503
EQB47_RS08340,566,1407,1536,757,2063,1547,678,1194,886,913,1557,1270,507,1131,1529,637,1471,1200
EQB47_RS08345,392,821,858,526,1306,911,445,732,550,637,911,754,309,592,1093,466,827,725
EQB47_RS08350,475,973,1109,624,1566,1215,641,938,723,745,1184,987,430,795,1267,558,1192,951
EQB47_RS00840,26,32,28,15,41,28,21,11,15,15,13,20,28,18,25,17,26,19
EQB47_RS08355,19135,15413,21244,27451,22932,19010,24737,13705,12168,29055,17858,14640,18307,13289,22419,23944,17666,15697
EQB47_RS08360,4490,3473,5098,7018,5081,4625,5810,2978,2862,6844,3941,3752,4575,3242,5215,5288,4386,3683
EQB47_RS08365,5613,3009,4383,8336,4445,4002,7587,2391,2381,8936,3548,3377,6079,2972,3768,6650,3778,3202
EQB47_RS08370,2895,1882,2601,4119,2678,2382,4095,1462,1628,4998,2256,2212,3178,1959,2202,3290,2310,1985
