Date ,GEO Accession ,Title ,Description,Strain,Medium,Treatment ,Genotype,Link
4/14/20,GSE148597,Transcriptional profiling of Pseudomonas aeruginosa and Candida albicans grown in mono-cultures and co-culture.,Genome-wide transcriptional profiles of Pseduomonas aerguinosa and Candida albicans after growth for 24 hours in mixed species colony biofilms.,PA14,LB,Candida albicans co-culture,NA,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE148597
