Date ,GEO Accession ,Title ,Description,Strain,Medium,Treatment ,Genotype,Link
4/21/20,GSE148955,RNA-Seq analysis of Pseudomonas aeruginosa response to testosterone,Transcriptional response of P. aeruginosa grown in the presence of 2.5 micromolar testosterone.,PAO1,TSB,Testosterone,NA,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE148955
