Date,GEO Accession,Title,Description,Strain,Medium,Treatment,Genotype,Link
9/15/17,GSE89791,Changes in relative transcript amounts caused by ∆ftsH in Staphylococcus aureus USA300,"Staphylococcus aureus is an important human pathogen causing skin infection and many serious diseases such as pneumonia, sepsis, and toxic shock syndrome. In the bacterium, the membrane-bound protease FtsH plays important roles in the bacterial resistance to various stresses. This study was initiated to explain the strain-specific aggregation of the ftsH-deletion mutant of the Newman strain. To understand the molecular basis of the phenotype, we identified FtsH substrate proteins by comparing the protein contents of two different strains, Newman and USA300, and found that, in the strain Newman, a single nucleotide change in the sensor histidine kinase saeS gene placed the SaeRS two-component system under the control of FtsH, leading to the strain-specific cell-aggregation phenotype. Not only does our study provide a new methodology for protease-substrate determination but it also demonstrates that even a single nucleotide polymorphism can rewire bacterial regulatory network, resulting in a strain-specific phenotype. Our study shows the pitfall of making sweeping conclusion based on experimental results from a single bacterial strain.",USA300,Tryptic soy broth,NA,Delta-ftsH,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE89791
