Date,GEO Accession,Title,Description,Strain,Medium,Treatment,Genotype,Link
6/16/18,GSE106456,The conserved regulatory RNA RsaE down-regulates the arginine degradation pathway in Staphylococcus aureus [ssRNA-Seq],"Bacterial regulatory RNAs (sRNA) generally act by base-pairing with target mRNAs. While identification of sRNA targets is the essential step in sRNA characterization, it remains a stumbling block in most studies. To study sRNA-regulated networks in the major human pathogen Staphylococcus aureus, we used a RNA-RNA interactome screening method for identifying sRNA targets based on synthetic sRNAs that are used in vitro as bait to trap their corresponding targets. In addition, the transcriptomic effects of sRNA deletion and sRNA accumulation were analyzed by differential expression analyzes of RNA-seq data. This strategy was applied to study RsaE, a regulatory RNA highly conserved amongst Firmicutes and revealed that RsaE targets the arginase rocF mRNA via direct interactions involving G-rich motifs. Two duplicated C-rich motifs of RsaE can independently downregulate rocF expression. However, the relative activity of these motifs is substrate dependent. Metabolite quantifications in wild-type and ΔrsaE cultures indicate that the absence of RsaE affects amino acid metabolism. Collectively, the data support the model that RsaE acts as a global regulator downregulating functions associated to metabolic adaptation.",HG003,BHI,NA,Delta-rsaE,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE106456
