Date ,GEO Accession ,Title ,Description,Strain,Medium,Treatment ,Genotype,Link
11/1/18,GSE122048,Transcriptional profiling of Pseudomonas aeruginosa and Staphylococcus aureus during in vitro co-culture,We analyzed the transcriptome of both S. aureus and P. aeruginosa after 3h of co-culture,Newman,M14,Pseudomonas aeruginosa co-culture,NA,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE122048
