Date ,GEO Accession ,Title ,Description,Strain,Medium,Treatment ,Genotype,Link
10/21/16,GSE86540,Effects of pH on the transcriptional profile of adenylate cyclase (cyr1) mutants,Purpose : To determine the role played by CaCYR1 in the transcriptional response to differences in medium pH,SC5314,YNB,pH Change,Delta-cyr1,https://www-ncbi-nlm-nih-gov.ezproxy.u-pec.fr/geo/query/acc.cgi?acc=GSE86540
